,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
66,1990-03-09,DET,NJN,NJN,4.0,.427,.433,11,13
67,1990-03-09,WAS,BOS,BOS,7.0,.489,.465,10,13
66,1990-03-09,POR,PHI,PHI,4.0,.538,.418,18,8
66,1990-03-09,PHO,IND,IND,4.0,.638,.588,9,11
63,1990-03-10,HOU,DAL,HOU,10.0,.481,.400,18,24
66,1990-03-10,LAC,ORL,LAC,11.0,.435,.420,16,21
63,1990-03-10,NYK,NJN,NYK,19.0,.644,.391,21,20
63,1990-03-10,SAS,DEN,SAS,7.0,.495,.482,11,18
66,1990-03-10,POR,WSB,WSB,3.0,.457,.441,15,11
63,1990-03-10,PHO,MIN,MIN,3.0,.440,.439,9,14
63,1990-03-10,CHI,IND,CHI,12.0,.512,.474,15,19
68,1990-03-10,POR,WAS,WAS,3.0,.457,.441,15,11
66,1990-03-10,NYK,BRK,NYK,19.0,.644,.391,21,20
63,1990-03-11,CLE,MIL,MIL,11.0,.473,.404,14,14
62,1990-03-11,DET,CHO,CHO,10.0,.539,.452,14,12
66,1990-03-11,LAL,ATL,ATL,8.0,.554,.534,15,10
67,1990-03-11,DET,CHH,CHH,10.0,.539,.452,14,12
67,1990-03-11,NYK,MIA,MIA,16.0,.526,.433,22,22
66,1990-03-11,UTA,DEN,DEN,1.0,.512,.530,17,15
66,1990-03-11,GSW,SAC,GSW,7.0,.488,.451,16,19
63,1990-03-11,BOS,PHI,BOS,2.0,.513,.481,10,9
67,1990-03-12,MIL,NJN,NJN,5.0,.452,.486,11,21
67,1990-03-12,SEA,ORL,SEA,25.0,.559,.456,14,14
67,1990-03-12,MIL,BRK,BRK,5.0,.452,.486,11,21
66,1990-03-12,SAS,MIN,MIN,4.0,.562,.396,19,13
66,1990-03-12,OKC,ORL,OKC,25.0,.559,.456,14,14
63,1990-03-12,LAL,CHO,CHO,5.0,.520,.488,15,12
67,1990-03-12,GSW,LAC,LAC,3.0,.494,.438,20,23
66,1990-03-12,LAL,CHH,CHH,5.0,.520,.488,15,12
67,1990-03-13,BOS,ATL,ATL,12.0,.525,.469,11,13
67,1990-03-13,DEN,HOU,DEN,3.0,.434,.469,20,20
68,1990-03-13,SAS,IND,IND,1.0,.437,.418,11,13
68,1990-03-13,SAC,MIA,SAC,34.0,.523,.393,16,21
66,1990-03-13,PHO,UTA,UTA,8.0,.500,.493,14,21
68,1990-03-13,POR,ORL,POR,25.0,.525,.416,15,27
66,1990-03-13,CLE,PHI,CLE,17.0,.577,.477,7,15
66,1990-03-13,CHI,NYK,NYK,3.0,.500,.570,16,15
67,1990-03-14,PHI,LAL,PHI,6.0,.500,.512,8,12
68,1990-03-14,MIA,LAC,LAC,5.0,.479,.549,19,27
66,1990-03-14,SEA,CHO,SEA,3.0,.464,.494,16,19
68,1990-03-14,PHO,DEN,PHO,30.0,.578,.400,17,14
67,1990-03-14,DAL,BOS,DAL,11.0,.573,.500,10,16
67,1990-03-14,OKC,CHH,OKC,3.0,.464,.494,16,19
68,1990-03-15,HOU,SAC,SAC,6.0,.396,.356,14,19
68,1990-03-15,UTA,OKC,UTA,22.0,.568,.435,13,17
68,1990-03-15,POR,GSW,GSW,7.0,.452,.489,18,17
69,1990-03-15,UTA,SEA,UTA,22.0,.568,.435,13,17
68,1990-03-15,DET,SAS,DET,12.0,.544,.465,14,16
69,1990-03-15,MIL,WAS,MIL,5.0,.398,.411,16,12
67,1990-03-15,MIN,NYK,MIN,20.0,.466,.384,11,13
68,1990-03-15,MIL,WSB,MIL,5.0,.398,.411,16,12
67,1990-03-15,CLE,LAL,CLE,16.0,.494,.456,10,16
67,1990-03-16,DAL,DEN,DAL,7.0,.488,.394,19,10
70,1990-03-16,PHO,MIA,PHO,26.0,.527,.479,9,13
69,1990-03-16,POR,CHH,POR,15.0,.550,.462,21,16
67,1990-03-16,DET,CHI,CHI,25.0,.579,.451,12,21
69,1990-03-16,LAC,HOU,LAC,23.0,.556,.411,21,20
67,1990-03-16,POR,CHO,POR,15.0,.550,.462,21,16
70,1990-03-16,PHI,NJN,PHI,9.0,.494,.506,17,11
68,1990-03-16,BOS,ORL,ORL,3.0,.591,.602,9,11
68,1990-03-16,ATL,IND,IND,2.0,.434,.400,11,14
68,1990-03-16,PHI,BRK,PHI,9.0,.494,.506,17,11
69,1990-03-17,SAC,UTA,SAC,13.0,.547,.488,12,13
69,1990-03-17,LAL,MIN,MIN,2.0,.486,.438,11,8
68,1990-03-17,CHI,PHI,CHI,5.0,.584,.506,12,11
71,1990-03-17,SAS,MIA,SAS,13.0,.402,.459,14,23
68,1990-03-17,CLE,IND,CLE,16.0,.476,.430,8,15
69,1990-03-17,ATL,WSB,WSB,27.0,.573,.389,12,20
70,1990-03-17,ATL,WAS,WAS,27.0,.573,.389,12,20
69,1990-03-17,MIL,NYK,NYK,12.0,.521,.529,17,22
69,1990-03-18,SEA,GSW,GSW,5.0,.478,.518,21,20
70,1990-03-18,POR,HOU,POR,13.0,.396,.396,16,21
68,1990-03-18,CHO,LAC,LAC,11.0,.524,.471,12,19
69,1990-03-18,OKC,GSW,GSW,5.0,.478,.518,21,20
69,1990-03-18,CLE,ORL,ORL,17.0,.534,.455,10,17
69,1990-03-18,BOS,NJN,BOS,16.0,.564,.402,18,9
69,1990-03-18,BOS,BRK,BOS,16.0,.564,.402,18,9
68,1990-03-18,DET,DAL,DET,30.0,.511,.363,9,16
70,1990-03-18,CHH,LAC,LAC,11.0,.524,.471,12,19
70,1990-03-18,DEN,MIN,DEN,5.0,.422,.470,9,14
70,1990-03-19,DAL,ATL,ATL,7.0,.535,.541,12,20
72,1990-03-19,PHI,NJN,NJN,14.0,.538,.476,20,22
70,1990-03-19,PHI,BRK,BRK,14.0,.538,.476,20,22
70,1990-03-19,UTA,SAC,UTA,8.0,.475,.462,16,14
69,1990-03-19,SAS,PHO,PHO,11.0,.545,.422,22,16
71,1990-03-20,IND,MIA,MIA,14.0,.471,.407,14,16
71,1990-03-20,DEN,LAC,DEN,7.0,.475,.483,13,23
70,1990-03-20,LAL,CHH,LAL,12.0,.470,.433,16,15
70,1990-03-20,ORL,NYK,NYK,3.0,.446,.455,7,11
69,1990-03-20,LAL,CHO,LAL,12.0,.470,.433,16,15
69,1990-03-20,CHI,WSB,CHI,25.0,.578,.500,18,14
70,1990-03-20,SAS,SEA,SEA,22.0,.616,.449,16,10
71,1990-03-20,CHI,WAS,CHI,25.0,.578,.500,18,14
71,1990-03-20,DET,MIL,MIL,21.0,.516,.429,15,13
71,1990-03-20,POR,HOU,HOU,10.0,.447,.469,15,19
70,1990-03-20,SAS,OKC,OKC,22.0,.616,.449,16,10
70,1990-03-20,GSW,MIN,GSW,4.0,.474,.458,18,13
71,1990-03-21,SAC,MIN,SAC,6.0,.569,.412,17,12
72,1990-03-21,WAS,NJN,WAS,30.0,.510,.424,12,15
70,1990-03-21,CHH,PHO,PHO,1.0,.529,.479,16,15
71,1990-03-21,CHI,ATL,ATL,10.0,.500,.390,17,19
71,1990-03-21,WSB,BRK,WSB,30.0,.510,.424,12,15
72,1990-03-21,IND,MIL,IND,16.0,.585,.396,17,12
72,1990-03-21,UTA,LAC,UTA,16.0,.566,.519,13,15
73,1990-03-21,PHI,MIA,PHI,21.0,.551,.412,15,17
70,1990-03-21,CHO,PHO,PHO,1.0,.529,.479,16,15
70,1990-03-21,BOS,CLE,BOS,9.0,.567,.484,13,8
72,1990-03-22,HOU,DET,HOU,5.0,.524,.523,10,18
70,1990-03-22,DAL,ORL,ORL,10.0,.541,.545,11,18
72,1990-03-22,SAS,POR,SAS,1.0,.488,.455,29,17
72,1990-03-22,SEA,DEN,SEA,7.0,.545,.505,14,12
71,1990-03-22,OKC,DEN,OKC,7.0,.545,.505,14,12
71,1990-03-23,CHO,NYK,CHO,13.0,.488,.413,16,16
73,1990-03-23,IND,NJN,IND,16.0,.556,.461,17,12
73,1990-03-23,LAL,LAC,LAL,8.0,.457,.482,10,18
71,1990-03-23,UTA,GSW,UTA,15.0,.459,.333,23,12
72,1990-03-23,IND,BRK,IND,16.0,.556,.461,17,12
71,1990-03-23,CHH,NYK,CHH,13.0,.488,.413,16,16
72,1990-03-23,BOS,ATL,BOS,3.0,.459,.448,13,19
71,1990-03-23,DAL,MIA,MIA,3.0,.526,.474,13,14
74,1990-03-23,PHI,SAC,PHI,16.0,.418,.466,11,13
72,1990-03-23,PHO,MIN,PHO,21.0,.617,.462,17,7
71,1990-03-23,CHI,CLE,CHI,7.0,.506,.494,10,15
73,1990-03-24,SAS,DET,SAS,7.0,.487,.429,17,17
72,1990-03-24,BOS,NYK,NYK,5.0,.518,.456,14,10
73,1990-03-24,ATL,CHH,ATL,13.0,.512,.573,14,13
75,1990-03-24,PHI,WSB,WSB,2.0,.427,.463,15,15
74,1990-03-24,UTA,LAC,LAC,33.0,.544,.408,9,18
72,1990-03-24,ATL,CHO,ATL,13.0,.512,.573,14,13
72,1990-03-24,CLE,NJN,CLE,7.0,.478,.484,15,7
72,1990-03-24,MIL,ORL,ORL,8.0,.422,.448,7,23
73,1990-03-24,PHI,WAS,WAS,2.0,.427,.463,15,15
72,1990-03-24,PHO,SEA,PHO,26.0,.584,.378,17,17
73,1990-03-24,CLE,BRK,CLE,7.0,.478,.484,15,7
72,1990-03-24,SAC,CHI,CHI,3.0,.526,.468,13,5
72,1990-03-24,GSW,HOU,HOU,5.0,.472,.473,17,24
72,1990-03-24,PHO,OKC,PHO,26.0,.584,.378,17,17
73,1990-03-24,POR,DEN,DEN,14.0,.567,.472,17,14
73,1990-03-25,LAL,OKC,LAL,22.0,.551,.424,14,14
72,1990-03-25,DAL,DET,DAL,2.0,.460,.425,10,16
75,1990-03-25,MIA,MIL,MIA,3.0,.476,.463,17,15
73,1990-03-25,MIN,POR,POR,5.0,.547,.467,15,12
72,1990-03-25,LAL,SEA,LAL,22.0,.551,.424,14,14
73,1990-03-26,CHI,PHO,CHI,29.0,.551,.446,11,21
74,1990-03-26,ATL,DEN,ATL,11.0,.488,.455,21,19
73,1990-03-26,CLE,SAC,CLE,21.0,.568,.444,7,11
74,1990-03-26,HOU,SAS,HOU,18.0,.534,.422,22,23
74,1990-03-26,CHH,BRK,CHH,14.0,.446,.392,14,21
75,1990-03-26,LAC,MIN,LAC,5.0,.494,.444,23,16
73,1990-03-26,CHO,NJN,CHO,14.0,.446,.392,14,21
74,1990-03-27,MIL,PHO,MIL,6.0,.647,.512,15,20
74,1990-03-27,NYK,WAS,NYK,19.0,.543,.412,17,9
73,1990-03-27,NYK,WSB,NYK,19.0,.543,.412,17,9
74,1990-03-27,SAS,OKC,SAS,12.0,.547,.513,13,14
74,1990-03-27,SAS,SEA,SAS,12.0,.547,.513,13,14
73,1990-03-27,DAL,GSW,DAL,10.0,.530,.473,16,15
73,1990-03-27,POR,LAL,POR,19.0,.558,.521,14,16
73,1990-03-27,IND,BOS,IND,5.0,.463,.432,17,14
74,1990-03-28,DET,CHO,DET,9.0,.522,.463,24,19
76,1990-03-28,MIA,ORL,ORL,5.0,.464,.449,12,12
76,1990-03-28,LAL,LAC,LAC,7.0,.512,.507,7,17
74,1990-03-28,PHI,BOS,PHI,18.0,.485,.464,9,15
75,1990-03-28,BRK,NYK,BRK,5.0,.457,.413,20,15
75,1990-03-28,WAS,DEN,WAS,14.0,.560,.343,21,13
74,1990-03-28,CHI,CLE,CLE,4.0,.483,.447,19,22
75,1990-03-28,WSB,DEN,WSB,14.0,.560,.343,21,13
75,1990-03-28,DET,CHH,DET,9.0,.522,.463,24,19
74,1990-03-28,NJN,NYK,NJN,5.0,.457,.413,20,15
75,1990-03-28,MIN,SAC,MIN,5.0,.462,.500,10,16
75,1990-03-29,HOU,MIL,HOU,26.0,.522,.396,14,13
75,1990-03-29,IND,SAC,IND,10.0,.484,.483,12,20
75,1990-03-29,PHO,CHO,CHO,13.0,.506,.420,21,16
74,1990-03-29,GSW,UTA,GSW,5.0,.467,.544,10,17
75,1990-03-29,POR,ATL,POR,6.0,.471,.544,15,23
74,1990-03-29,DAL,SAS,SAS,4.0,.588,.506,21,12
75,1990-03-29,PHO,CHH,CHH,13.0,.506,.420,21,16
76,1990-03-30,PHI,DEN,PHI,18.0,.564,.472,16,13
76,1990-03-30,PHO,NJN,NJN,7.0,.474,.474,14,9
75,1990-03-30,CLE,MIA,MIA,1.0,.539,.522,21,19
75,1990-03-30,CHI,NYK,CHI,1.0,.474,.471,11,16
75,1990-03-30,OKC,GSW,OKC,31.0,.593,.463,16,18
76,1990-03-30,WAS,ORL,WAS,28.0,.561,.450,14,20
76,1990-03-30,ATL,LAC,LAC,4.0,.548,.557,11,12
76,1990-03-30,PHO,BRK,BRK,7.0,.474,.474,14,9
75,1990-03-30,SEA,GSW,SEA,31.0,.593,.463,16,18
75,1990-03-30,WSB,ORL,WSB,28.0,.561,.450,14,20
75,1990-03-30,BOS,DET,BOS,12.0,.494,.426,10,10
75,1990-03-30,MIN,DAL,DAL,2.0,.429,.475,11,25
75,1990-03-30,LAL,POR,LAL,29.0,.553,.378,16,14
77,1990-03-31,DEN,NYK,NYK,3.0,.418,.478,11,17
76,1990-03-31,CHO,SAC,SAC,12.0,.537,.553,12,17
76,1990-03-31,HOU,MIN,HOU,8.0,.532,.494,24,17
76,1990-03-31,SAS,MIL,SAS,7.0,.554,.407,16,9
77,1990-03-31,CHH,SAC,SAC,12.0,.537,.553,12,17
78,1990-04-01,PHI,PHO,PHI,29.0,.626,.472,17,15
77,1990-04-01,WAS,NJN,NJN,8.0,.449,.368,13,14
76,1990-04-01,LAL,UTA,LAL,16.0,.610,.494,15,12
76,1990-04-01,DAL,MIL,DAL,14.0,.358,.373,9,22
76,1990-04-01,CHI,MIA,CHI,8.0,.512,.477,13,14
76,1990-04-01,CLE,IND,CLE,30.0,.490,.429,9,15
76,1990-04-01,LAC,OKC,LAC,1.0,.565,.512,14,15
76,1990-04-01,BOS,ORL,BOS,8.0,.574,.485,11,13
77,1990-04-01,ATL,GSW,GSW,26.0,.530,.448,11,15
77,1990-04-01,WSB,BRK,BRK,8.0,.449,.368,13,14
78,1990-04-01,LAC,SEA,LAC,1.0,.565,.512,14,15
77,1990-04-03,NYK,CLE,NYK,9.0,.500,.489,15,20
79,1990-04-03,LAC,SAC,SAC,9.0,.536,.474,15,9
77,1990-04-03,CHI,IND,CHI,7.0,.554,.529,14,16
77,1990-04-03,DET,BOS,DET,11.0,.384,.373,16,11
78,1990-04-03,SEA,POR,SEA,2.0,.500,.500,19,16
77,1990-04-03,PHO,DAL,PHO,6.0,.571,.529,14,12
77,1990-04-03,UTA,CHO,UTA,23.0,.575,.471,16,16
77,1990-04-03,PHI,HOU,PHI,21.0,.520,.505,12,20
78,1990-04-03,MIN,SAS,SAS,2.0,.481,.522,15,21
77,1990-04-03,GSW,ORL,ORL,1.0,.536,.435,20,15
77,1990-04-03,OKC,POR,OKC,2.0,.500,.500,19,16
77,1990-04-03,UTA,CHH,UTA,23.0,.575,.471,16,16
78,1990-04-04,MIL,IND,MIL,5.0,.544,.467,15,16
78,1990-04-04,CHH,DEN,DEN,4.0,.485,.473,18,15
78,1990-04-04,GSW,MIA,MIA,14.0,.529,.405,18,22
78,1990-04-04,CLE,ATL,CLE,6.0,.506,.449,11,13
78,1990-04-04,BOS,NJN,BOS,19.0,.531,.440,11,8
78,1990-04-04,BOS,BRK,BOS,19.0,.531,.440,11,8
78,1990-04-04,DAL,SAS,DAL,6.0,.435,.456,13,12
78,1990-04-04,NYK,WAS,WAS,11.0,.560,.475,12,13
78,1990-04-04,NYK,WSB,WSB,11.0,.560,.475,12,13
78,1990-04-04,CHO,DEN,DEN,4.0,.485,.473,18,15
77,1990-04-05,LAL,SAC,LAL,7.0,.563,.500,19,12
79,1990-04-05,DET,ATL,ATL,5.0,.464,.448,12,14
78,1990-04-05,SEA,UTA,SEA,10.0,.475,.400,17,16
78,1990-04-05,OKC,UTA,OKC,10.0,.475,.400,17,16
78,1990-04-05,CHI,ORL,CHI,7.0,.500,.500,13,12
79,1990-04-06,IND,ORL,ORL,8.0,.542,.475,15,13
79,1990-04-06,GSW,NJN,NJN,6.0,.480,.333,23,18
78,1990-04-06,LAL,PHO,PHO,4.0,.430,.484,10,14
80,1990-04-06,POR,LAC,POR,7.0,.412,.384,20,27
79,1990-04-06,DEN,SEA,DEN,16.0,.481,.478,12,20
79,1990-04-06,DEN,OKC,DEN,16.0,.481,.478,12,20
79,1990-04-06,GSW,BRK,BRK,6.0,.480,.333,23,18
78,1990-04-06,WSB,HOU,WSB,11.0,.505,.457,14,13
79,1990-04-06,NYK,PHI,NYK,10.0,.576,.437,10,11
79,1990-04-06,CHO,MIN,CHO,15.0,.524,.432,11,11
79,1990-04-06,WAS,HOU,WAS,11.0,.505,.457,14,13
79,1990-04-06,MIL,DET,DET,8.0,.466,.397,14,13
79,1990-04-06,CHH,MIN,CHH,15.0,.524,.432,11,11
79,1990-04-06,BOS,CLE,CLE,5.0,.517,.430,14,8
80,1990-04-07,SAS,SAC,SAC,18.0,.457,.410,10,27
81,1990-04-07,PHO,LAC,LAC,7.0,.519,.457,14,11
80,1990-04-07,MIL,WAS,MIL,10.0,.579,.425,21,20
80,1990-04-07,MIL,WSB,MIL,10.0,.579,.425,21,20
79,1990-04-07,CHI,DAL,DAL,1.0,.494,.507,10,11
80,1990-04-07,BOS,MIA,MIA,10.0,.523,.451,16,15
80,1990-04-07,PHI,ATL,ATL,4.0,.560,.471,15,10
80,1990-04-08,POR,SAS,POR,7.0,.512,.473,20,17
80,1990-04-08,CHO,GSW,CHO,1.0,.390,.440,15,13
80,1990-04-08,BRK,MIA,BRK,1.0,.384,.448,20,20
80,1990-04-08,CLE,DET,CLE,3.0,.521,.442,13,14
80,1990-04-08,LAL,DEN,DEN,7.0,.477,.448,15,15
81,1990-04-08,NJN,MIA,NJN,1.0,.384,.448,20,20
80,1990-04-08,CHH,GSW,CHH,1.0,.390,.440,15,13
80,1990-04-08,IND,NYK,IND,2.0,.500,.468,17,12
79,1990-04-08,HOU,ORL,ORL,23.0,.561,.437,23,13
81,1990-04-09,PHO,UTA,PHO,4.0,.438,.451,21,20
80,1990-04-09,SAC,OKC,OKC,1.0,.548,.429,9,5
80,1990-04-09,LAL,DAL,LAL,7.0,.462,.495,17,7
81,1990-04-09,SAC,SEA,SEA,1.0,.548,.429,9,5
80,1990-04-10,HOU,CHH,CHH,3.0,.518,.505,16,15
81,1990-04-10,BOS,NJN,NJN,16.0,.545,.376,22,14
81,1990-04-10,BOS,BRK,BRK,16.0,.545,.376,22,14
81,1990-04-10,LAC,DAL,LAC,8.0,.479,.393,19,17
81,1990-04-10,ATL,PHI,PHI,12.0,.562,.470,12,13
81,1990-04-10,MIL,ORL,ORL,3.0,.529,.500,8,10
81,1990-04-10,DEN,SAC,SAC,8.0,.430,.467,11,19
81,1990-04-10,DET,NYK,NYK,10.0,.512,.450,15,11
80,1990-04-10,UTA,SEA,UTA,12.0,.594,.481,16,10
80,1990-04-10,POR,MIN,MIN,12.0,.482,.404,15,10
81,1990-04-10,IND,WAS,IND,2.0,.507,.442,15,8
81,1990-04-10,IND,WSB,IND,2.0,.507,.442,15,8
81,1990-04-10,SAS,GSW,GSW,10.0,.557,.522,15,22
81,1990-04-10,HOU,CHO,CHO,3.0,.518,.505,16,15
81,1990-04-10,UTA,OKC,UTA,12.0,.594,.481,16,10
82,1990-04-11,DET,BRK,DET,5.0,.493,.386,19,12
82,1990-04-11,DET,NJN,DET,5.0,.493,.386,19,12
82,1990-04-11,ATL,MIL,ATL,12.0,.487,.468,11,17
80,1990-04-11,CHI,CLE,CHI,21.0,.588,.437,20,17
82,1990-04-12,OKC,DEN,OKC,10.0,.479,.456,14,17
81,1990-04-12,PHI,MIN,PHI,33.0,.550,.387,11,20
82,1990-04-12,CLE,WSB,WSB,2.0,.462,.500,10,15
82,1990-04-12,DAL,GSW,GSW,7.0,.550,.540,17,19
82,1990-04-12,HOU,CHO,HOU,7.0,.575,.479,21,18
82,1990-04-12,SEA,DEN,SEA,10.0,.479,.456,14,17
82,1990-04-12,NYK,IND,NYK,8.0,.537,.438,18,18
83,1990-04-12,SAS,LAC,SAS,7.0,.477,.438,17,20
82,1990-04-12,BOS,MIA,BOS,21.0,.622,.567,17,14
81,1990-04-12,UTA,LAL,UTA,3.0,.518,.438,16,8
82,1990-04-12,PHO,SAC,SAC,2.0,.513,.500,18,8
82,1990-04-12,CLE,WAS,WAS,2.0,.462,.500,10,15
81,1990-04-12,HOU,CHH,HOU,7.0,.575,.479,21,18
83,1990-04-13,ATL,DET,DET,4.0,.558,.512,10,13
82,1990-04-13,MIN,ORL,MIN,15.0,.516,.440,12,12
81,1990-04-13,CHI,MIL,CHI,10.0,.566,.544,13,19
83,1990-04-13,LAL,GSW,LAL,12.0,.505,.433,15,8
83,1990-04-13,POR,DAL,POR,32.0,.553,.392,18,14
83,1990-04-14,OKC,PHO,OKC,7.0,.460,.425,10,10
83,1990-04-14,WAS,CHI,WAS,10.0,.556,.478,11,12
83,1990-04-14,SEA,PHO,SEA,7.0,.460,.425,10,10
82,1990-04-14,HOU,UTA,UTA,4.0,.456,.429,17,16
84,1990-04-14,DET,ORL,DET,4.0,.442,.453,12,15
84,1990-04-14,PHI,CHH,CHH,7.0,.459,.506,9,9
82,1990-04-14,WSB,CHI,WSB,10.0,.556,.478,11,12
83,1990-04-14,IND,BRK,BRK,11.0,.526,.464,12,12
84,1990-04-14,SAS,SAC,SAS,11.0,.512,.429,14,17
83,1990-04-14,PHI,CHO,CHO,7.0,.459,.506,9,9
84,1990-04-14,MIL,ATL,MIL,16.0,.529,.427,14,16
83,1990-04-14,DEN,POR,POR,9.0,.490,.444,15,19
83,1990-04-14,IND,NJN,NJN,11.0,.526,.464,12,12
83,1990-04-14,CLE,MIA,CLE,8.0,.437,.425,22,23
83,1990-04-15,LAL,HOU,LAL,11.0,.488,.462,20,16
83,1990-04-15,BOS,NYK,BOS,7.0,.404,.458,12,9
83,1990-04-15,UTA,MIN,MIN,13.0,.578,.396,18,8
83,1990-04-16,IND,CHI,IND,9.0,.562,.532,17,13
84,1990-04-16,NYK,MIA,NYK,17.0,.511,.489,14,20
84,1990-04-16,SAS,CHH,CHH,9.0,.500,.506,13,14
84,1990-04-16,POR,LAC,LAC,8.0,.358,.405,16,20
84,1990-04-16,PHO,GSW,GSW,12.0,.583,.533,18,17
84,1990-04-16,SAS,CHO,CHO,9.0,.500,.506,13,14
84,1990-04-17,ATL,BRK,ATL,23.0,.489,.487,15,26
84,1990-04-17,DEN,MIN,MIN,10.0,.470,.398,17,18
84,1990-04-17,WSB,ORL,ORL,2.0,.500,.485,10,13
85,1990-04-17,ATL,NJN,ATL,23.0,.489,.487,15,26
84,1990-04-17,WAS,ORL,ORL,2.0,.500,.485,10,13
84,1990-04-17,LAL,OKC,OKC,1.0,.481,.506,13,8
84,1990-04-17,LAL,SEA,SEA,1.0,.481,.506,13,8
84,1990-04-17,CHI,BOS,CHI,6.0,.519,.529,11,13
84,1990-04-17,CLE,MIL,MIL,8.0,.468,.433,19,15
84,1990-04-17,HOU,SAC,HOU,15.0,.500,.518,12,24
84,1990-04-17,DAL,UTA,DAL,1.0,.466,.429,18,11
85,1990-04-18,CHO,MIA,MIA,7.0,.474,.400,20,19
85,1990-04-18,CHH,MIA,MIA,7.0,.474,.400,20,19
85,1990-04-18,PHI,IND,PHI,11.0,.540,.519,16,18
85,1990-04-18,CLE,NJN,NJN,7.0,.506,.420,16,23
85,1990-04-18,SAS,UTA,SAS,9.0,.513,.432,16,18
85,1990-04-18,BOS,ORL,BOS,21.0,.568,.485,14,15
85,1990-04-18,CLE,BRK,BRK,7.0,.506,.420,16,23
85,1990-04-18,GSW,LAC,GSW,13.0,.558,.475,19,23
85,1990-04-18,POR,PHO,PHO,8.0,.447,.442,15,23
85,1990-04-19,DEN,HOU,HOU,3.0,.490,.525,16,23
88,1990-04-19,SEA,SAC,SAC,12.0,.539,.494,14,8
85,1990-04-19,LAL,MIN,LAL,24.0,.592,.435,20,8
88,1990-04-19,MIL,NYK,MIL,1.0,.444,.410,19,21
85,1990-04-19,CHI,WSB,CHI,3.0,.505,.617,10,21
85,1990-04-19,CHI,WAS,CHI,3.0,.505,.617,10,21
88,1990-04-19,DAL,CHO,CHO,9.0,.560,.438,19,17
85,1990-04-19,OKC,SAC,SAC,12.0,.539,.494,14,8
85,1990-04-19,PHI,DET,DET,10.0,.462,.438,11,12
85,1990-04-19,DAL,CHH,CHH,9.0,.560,.438,19,17
88,1990-04-20,ATL,NYK,NYK,14.0,.570,.438,14,15
88,1990-04-20,OKC,LAC,OKC,22.0,.593,.406,19,14
88,1990-04-20,SEA,LAC,SEA,22.0,.593,.406,19,14
88,1990-04-20,MIA,WSB,MIA,5.0,.540,.455,17,20
88,1990-04-20,CLE,ORL,ORL,14.0,.529,.438,18,13
88,1990-04-20,BOS,CHI,BOS,4.0,.530,.505,12,8
88,1990-04-20,PHO,GSW,PHO,17.0,.511,.411,18,23
88,1990-04-20,UTA,MIN,UTA,8.0,.552,.405,14,10
88,1990-04-20,MIA,WAS,MIA,5.0,.540,.455,17,20
88,1990-04-20,DET,IND,IND,6.0,.464,.448,23,21
88,1990-04-20,SAS,DEN,DEN,4.0,.404,.449,9,17
88,1990-04-20,DAL,HOU,DAL,1.0,.535,.543,13,16
89,1990-04-21,MIL,NJN,MIL,1.0,.469,.393,22,22
88,1990-04-21,POR,SAC,SAC,8.0,.450,.482,12,19
88,1990-04-21,MIL,BRK,MIL,1.0,.469,.393,22,22
89,1990-04-21,LAL,LAC,LAC,10.0,.533,.563,9,14
89,1990-04-21,ATL,MIA,ATL,21.0,.553,.466,14,24
89,1990-04-22,BOS,PHI,PHI,20.0,.510,.430,11,18
89,1990-04-22,IND,WAS,WAS,10.0,.557,.476,16,16
89,1990-04-22,ORL,NJN,NJN,8.0,.470,.432,19,26
89,1990-04-22,DEN,MIN,DEN,7.0,.470,.460,13,10
89,1990-04-22,DAL,CHO,DAL,11.0,.533,.548,12,10
89,1990-04-22,DAL,CHH,DAL,11.0,.533,.548,12,10
89,1990-04-22,GSW,OKC,GSW,2.0,.543,.469,18,22
89,1990-04-22,DET,CHI,DET,5.0,.506,.450,22,16
89,1990-04-22,GSW,SEA,GSW,2.0,.543,.469,18,22
89,1990-04-22,HOU,UTA,HOU,12.0,.415,.440,16,22
89,1990-04-22,SAS,PHO,SAS,15.0,.462,.422,12,14
89,1990-04-22,ORL,BRK,BRK,8.0,.470,.432,19,26
89,1990-04-22,CLE,NYK,CLE,16.0,.531,.531,15,17
89,1990-04-22,POR,LAL,POR,42.0,.558,.330,12,18
89,1990-04-22,IND,WSB,WSB,10.0,.557,.476,16,16
0,1990-04-26,BOS,NYK,BOS,11.0,0.557,0.488,15,14
0,1990-04-26,POR,DAL,POR,7.0,.448,.506,14,15
0,1990-04-26,DET,IND,DET,12.0,0.473,0.465,17,15
0,1990-04-26,SAS,DEN,SAS,16.0,0.495,0.484,12,16
0,1990-04-26,POR,DAL,POR,7.0,0.44799999999999995,0.506,14,15
0,1990-04-26,PHI,CLE,PHI,5.0,0.47100000000000003,0.53,14,12
0,1990-04-27,LAL,HOU,LAL,12.0,0.544,0.43200000000000005,23,16
0,1990-04-27,CHI,MIL,CHI,14.0,0.531,0.53,13,20
0,1990-04-27,UTA,PHO,UTA,17.0,0.517,0.429,15,19
1,1990-04-28,SAS,DEN,SAS,9.0,0.536,0.43700000000000006,14,12
1,1990-04-28,POR,DAL,POR,7.0,0.42700000000000005,0.46799999999999997,9,19
1,1990-04-28,POR,DAL,POR,7.0,.427,.468,9,19
