,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
17,2014-12-05,CLE,TOR,TOR,14.0,.488,.407,13,11
17,2014-12-05,ATL,BRK,BRK,23.0,.432,.375,10,17
19,2014-12-05,CHO,NYK,CHO,1.0,.477,.468,7,6
19,2014-12-06,HOU,PHO,HOU,5.0,.407,.366,22,12
24,2014-12-06,ORL,SAC,SAC,9.0,.506,.443,10,11
18,2014-12-06,SAS,MIN,SAS,22.0,.573,.422,16,8
19,2014-12-06,GSW,CHI,CHI,10.0,.449,.434,11,22
19,2014-12-06,PHI,DET,DET,7.0,.460,.391,18,19
18,2014-12-06,LAC,NOP,LAC,20.0,.551,.475,7,11
23,2014-12-07,DAL,MIL,DAL,23.0,.583,.500,11,17
22,2014-12-07,OKC,DET,DET,2.0,.448,.447,15,12
18,2014-12-07,ATL,DEN,ATL,12.0,.414,.366,12,14
19,2014-12-07,MEM,MIA,MEM,16.0,.589,.488,12,11
22,2014-12-07,NOP,LAL,LAL,17.0,.518,.400,15,7
23,2014-12-07,POR,NYK,NYK,4.0,.424,.519,9,13
17,2014-12-07,BOS,WAS,BOS,8.0,.409,.366,15,19
19,2014-12-08,LAC,PHO,LAC,1.0,.458,.484,11,16
18,2014-12-08,CLE,BRK,BRK,22.0,.478,.444,13,12
22,2014-12-08,SAC,UTA,SAC,9.0,.473,.405,16,13
19,2014-12-08,GSW,MIN,MIN,16.0,.462,.364,17,19
18,2014-12-08,WAS,BOS,WAS,1.0,.521,.461,23,17
19,2014-12-08,ATL,IND,IND,16.0,.519,.440,16,17
22,2014-12-08,TOR,DEN,TOR,5.0,.506,.413,14,13
19,2014-12-09,NOP,NYK,NOP,11.0,.500,.474,11,13
24,2014-12-09,OKC,MIL,OKC,13.0,.500,.405,20,14
23,2014-12-09,LAL,SAC,LAL,3.0,.396,.457,5,16
22,2014-12-09,MIA,PHO,PHO,6.0,.538,.481,11,22
22,2014-12-09,UTA,SAS,UTA,4.0,.500,.464,18,13
19,2014-12-09,CLE,TOR,CLE,4.0,.494,.512,11,15
24,2014-12-09,MEM,DAL,MEM,9.0,.482,.447,5,16
23,2014-12-09,POR,DET,DET,12.0,.488,.351,13,6
19,2014-12-10,CHI,BRK,CHI,25.0,.468,.330,15,11
25,2014-12-10,SAS,NYK,SAS,14.0,.507,.487,9,17
22,2014-12-10,MIN,POR,MIN,8.0,.395,.388,18,20
22,2014-12-10,ATL,PHI,ATL,16.0,.418,.417,14,18
25,2014-12-10,DAL,NOP,DAL,5.0,.530,.455,8,11
25,2014-12-10,WAS,ORL,ORL,2.0,.506,.452,9,8
22,2014-12-10,GSW,HOU,GSW,12.0,.494,.411,15,15
19,2014-12-10,CHO,BOS,CHO,9.0,.417,.437,10,14
23,2014-12-10,DEN,MIA,DEN,20.0,.447,.366,10,10
23,2014-12-10,LAC,IND,IND,7.0,.477,.393,12,11
23,2014-12-11,HOU,SAC,SAC,4.0,.400,.464,14,21
22,2014-12-11,OKC,CLE,OKC,9.0,.437,.365,11,14
23,2014-12-12,CHI,POR,CHI,9.0,.500,.489,7,10
22,2014-12-12,BRK,PHI,BRK,18.0,.444,.319,17,23
24,2014-12-12,DET,PHO,PHO,2.0,.476,.470,18,17
24,2014-12-12,LAL,SAS,SAS,2.0,.458,.467,14,19
24,2014-12-12,MIA,UTA,UTA,5.0,.500,.442,9,11
23,2014-12-12,MEM,CHO,MEM,6.0,.459,.418,20,14
23,2014-12-12,WAS,LAC,WAS,8.0,.488,.427,14,18
22,2014-12-12,NYK,BOS,BOS,6.0,.494,.435,13,17
23,2014-12-12,OKC,MIN,MIN,19.0,.511,.462,17,15
24,2014-12-12,TOR,IND,TOR,12.0,.418,.413,10,12
23,2014-12-12,NOP,CLE,NOP,5.0,.557,.494,7,6
23,2014-12-12,ATL,ORL,ATL,6.0,.372,.390,12,18
24,2014-12-13,MEM,PHI,PHI,5.0,.484,.488,14,16
24,2014-12-13,MIL,LAC,MIL,5.0,.566,.429,15,12
26,2014-12-13,GSW,DAL,DAL,7.0,.446,.404,13,15
25,2014-12-13,POR,IND,IND,10.0,.444,.386,12,13
24,2014-12-13,ORL,ATL,ORL,1.0,.500,.417,15,10
25,2014-12-13,DET,SAC,SAC,5.0,.443,.355,13,16
24,2014-12-13,HOU,DEN,HOU,12.0,.443,.375,14,15
23,2014-12-13,BRK,CHO,CHO,27.0,.583,.392,13,6
25,2014-12-14,OKC,PHO,OKC,24.0,.488,.343,18,10
25,2014-12-14,LAL,MIN,MIN,6.0,.420,.422,11,14
25,2014-12-14,WAS,UTA,WAS,9.0,.488,.385,15,17
24,2014-12-14,GSW,NOP,NOP,6.0,.512,.465,19,13
24,2014-12-14,CHI,MIA,MIA,18.0,.465,.350,19,13
25,2014-12-14,SAS,DEN,DEN,8.0,.459,.410,13,21
27,2014-12-14,TOR,NYK,NYK,5.0,.462,.372,23,22
23,2014-12-15,BOS,PHI,PHI,18.0,.442,.355,22,22
26,2014-12-15,IND,LAL,IND,19.0,.482,.330,13,9
25,2014-12-15,CLE,CHO,CLE,9.0,.458,.458,10,10
25,2014-12-15,ATL,CHI,ATL,7.0,.434,.376,9,14
26,2014-12-15,LAC,DET,LAC,22.0,.538,.422,14,17
28,2014-12-15,TOR,ORL,TOR,13.0,.446,.486,11,19
26,2014-12-15,MIL,PHO,PHO,2.0,.479,.400,21,20
26,2014-12-15,POR,SAS,POR,13.0,.461,.487,11,15
26,2014-12-16,OKC,SAC,SAC,12.0,.471,.429,10,17
27,2014-12-16,DAL,NYK,NYK,20.0,.506,.440,17,12
25,2014-12-16,WAS,MIN,WAS,14.0,.500,.444,10,9
25,2014-12-16,NOP,UTA,NOP,8.0,.595,.500,16,15
25,2014-12-16,MEM,GSW,MEM,7.0,.457,.411,12,14
24,2014-12-16,MIA,BRK,BRK,4.0,.458,.390,18,17
28,2014-12-17,DAL,DET,DET,11.0,.506,.449,14,11
24,2014-12-17,BOS,ORL,BOS,17.0,.550,.435,14,12
27,2014-12-17,POR,MIL,POR,7.0,.471,.481,14,13
25,2014-12-17,TOR,BRK,TOR,16.0,.513,.432,9,13
26,2014-12-17,MEM,SAS,SAS,1.0,.449,.410,12,14
27,2014-12-17,LAC,IND,LAC,2.0,.436,.444,12,12
26,2014-12-17,HOU,DEN,DEN,4.0,.412,.404,16,15
26,2014-12-17,PHO,CHO,CHO,5.0,.524,.465,8,6
27,2014-12-17,UTA,MIA,MIA,18.0,.530,.386,18,11
26,2014-12-17,ATL,CLE,CLE,29.0,.645,.451,9,8
26,2014-12-18,NOP,HOU,HOU,9.0,.463,.384,12,11
28,2014-12-18,MIL,SAC,SAC,1.0,.493,.567,16,21
26,2014-12-18,CHI,NYK,CHI,6.0,.453,.463,11,16
26,2014-12-18,GSW,OKC,GSW,5.0,.511,.477,9,15
26,2014-12-19,CLE,BRK,CLE,4.0,.403,.474,16,16
27,2014-12-19,OKC,LAL,LAL,1.0,.430,.482,7,10
27,2014-12-19,CHO,PHI,PHI,18.0,.439,.451,14,24
28,2014-12-19,WAS,MIA,MIA,2.0,.494,.533,9,15
28,2014-12-19,TOR,DET,DET,10.0,.477,.436,8,11
28,2014-12-19,POR,SAS,SAS,10.0,.427,.413,14,16
27,2014-12-19,CHI,MEM,MEM,6.0,.438,.394,9,4
27,2014-12-19,DEN,LAC,DEN,3.0,.475,.459,21,11
25,2014-12-19,BOS,MIN,BOS,16.0,.565,.452,13,13
30,2014-12-19,UTA,ORL,ORL,7.0,.534,.446,15,12
29,2014-12-20,DAL,SAS,DAL,6.0,.430,.416,12,19
28,2014-12-20,LAC,MIL,LAC,4.0,.457,.531,12,18
27,2014-12-20,POR,NOP,NOP,26.0,.533,.353,13,16
28,2014-12-20,CHO,UTA,CHO,18.0,.483,.388,5,9
28,2014-12-20,DEN,IND,DEN,3.0,.366,.307,16,14
30,2014-12-20,PHO,NYK,NYK,9.0,.449,.398,14,14
27,2014-12-20,ATL,HOU,HOU,7.0,.514,.395,15,16
28,2014-12-21,SAC,LAL,SAC,7.0,.481,.379,14,16
29,2014-12-21,IND,MIN,MIN,4.0,.500,.468,13,16
26,2014-12-21,MIA,BOS,MIA,16.0,.474,.398,8,15
31,2014-12-21,TOR,NYK,TOR,10.0,.488,.488,10,11
27,2014-12-21,CLE,MEM,CLE,14.0,.605,.453,14,9
31,2014-12-21,PHI,ORL,ORL,8.0,.427,.417,19,14
30,2014-12-21,PHO,WAS,WAS,12.0,.513,.410,17,11
28,2014-12-21,NOP,OKC,OKC,2.0,.478,.458,9,16
27,2014-12-21,BRK,DET,BRK,5.0,.526,.440,15,13
29,2014-12-22,UTA,MEM,MEM,6.0,.453,.442,11,4
29,2014-12-22,CHO,DEN,CHO,28.0,.538,.378,12,13
27,2014-12-22,GSW,SAC,GSW,20.0,.538,.478,12,13
28,2014-12-22,CHI,TOR,CHI,9.0,.541,.440,15,7
29,2014-12-22,SAS,LAC,SAS,7.0,.636,.500,11,10
28,2014-12-22,ATL,DAL,DAL,3.0,.494,.433,17,15
28,2014-12-22,HOU,POR,HOU,15.0,.471,.447,16,22
30,2014-12-23,IND,NOP,IND,12.0,.500,.398,9,15
31,2014-12-23,PHO,DAL,PHO,9.0,.454,.466,12,20
27,2014-12-23,ORL,BOS,ORL,5.0,.470,.388,14,12
28,2014-12-23,CLE,MIN,CLE,21.0,.524,.443,17,18
30,2014-12-23,PHI,MIA,MIA,4.0,.429,.413,16,20
28,2014-12-23,BRK,DEN,BRK,6.0,.473,.439,9,18
29,2014-12-23,CHI,WAS,WAS,8.0,.459,.427,10,8
29,2014-12-23,ATL,LAC,ATL,3.0,.447,.402,14,10
30,2014-12-23,CHO,MIL,MIL,7.0,.439,.476,12,20
30,2014-12-23,POR,OKC,OKC,4.0,.418,.455,14,11
28,2014-12-23,LAL,GSW,LAL,10.0,.517,.464,16,19
32,2014-12-25,WAS,NYK,NYK,11.0,.512,.450,10,7
31,2014-12-25,OKC,SAS,SAS,8.0,.519,.519,14,16
30,2014-12-25,CHI,LAL,CHI,20.0,.488,.391,13,4
29,2014-12-25,MIA,CLE,MIA,10.0,.476,.444,11,15
29,2014-12-25,LAC,GSW,LAC,14.0,.391,.425,13,16
32,2014-12-26,DAL,LAL,DAL,4.0,.506,.364,13,16
30,2014-12-26,NOP,SAS,NOP,7.0,.417,.493,8,17
29,2014-12-26,POR,PHI,POR,21.0,.477,.444,19,18
30,2014-12-26,DET,IND,DET,10.0,.547,.506,9,18
31,2014-12-26,DEN,MIN,DEN,4.0,.411,.398,18,7
31,2014-12-26,OKC,CHO,OKC,23.0,.409,.287,11,15
30,2014-12-26,MIL,ATL,ATL,30.0,.506,.408,15,22
32,2014-12-26,PHO,SAC,SAC,9.0,.489,.441,14,12
28,2014-12-26,BRK,BOS,BOS,2.0,.494,.517,15,14
30,2014-12-26,CLE,ORL,ORL,9.0,.413,.493,9,16
29,2014-12-26,HOU,MEM,MEM,6.0,.451,.413,14,6
29,2014-12-27,WAS,BOS,WAS,13.0,.500,.405,18,18
30,2014-12-27,GSW,MIN,GSW,13.0,.466,.442,16,24
32,2014-12-27,ORL,CHO,CHO,8.0,.458,.419,6,10
31,2014-12-27,ATL,MIL,MIL,5.0,.367,.388,11,19
31,2014-12-27,MEM,MIA,MIA,8.0,.466,.514,13,13
33,2014-12-27,SAC,NYK,SAC,6.0,.551,.495,17,15
30,2014-12-27,IND,BRK,BRK,25.0,.512,.364,10,15
31,2014-12-27,CHI,NOP,CHI,7.0,.461,.466,13,15
32,2014-12-27,TOR,LAC,LAC,12.0,.477,.457,9,14
30,2014-12-27,UTA,PHI,UTA,17.0,.357,.324,12,16
32,2014-12-28,PHO,LAL,LAL,9.0,.506,.519,12,17
34,2014-12-28,POR,NYK,POR,22.0,.469,.333,11,11
33,2014-12-28,DAL,OKC,DAL,5.0,.443,.500,12,18
31,2014-12-28,DET,CLE,CLE,23.0,.451,.378,10,17
30,2014-12-28,SAS,HOU,SAS,4.0,.470,.494,19,24
32,2014-12-28,TOR,DEN,DEN,14.0,.489,.425,6,10
33,2014-12-29,LAC,UTA,LAC,4.0,.457,.413,14,13
31,2014-12-29,WAS,HOU,HOU,1.0,.479,.465,18,18
31,2014-12-29,BRK,SAC,BRK,8.0,.450,.487,9,21
33,2014-12-29,MIL,CHO,CHO,10.0,.471,.367,19,17
32,2014-12-29,CHI,IND,IND,2.0,.345,.434,10,13
33,2014-12-29,ORL,MIA,MIA,1.0,.532,.524,14,14
31,2014-12-30,UTA,MIN,UTA,6.0,.481,.463,13,10
32,2014-12-30,MEM,SAS,MEM,8.0,.486,.449,20,16
31,2014-12-30,GSW,PHI,GSW,40.0,.561,.384,14,27
32,2014-12-30,DET,ORL,ORL,23.0,.465,.447,11,15
33,2014-12-30,LAL,DEN,DEN,8.0,.526,.448,18,11
32,2014-12-30,NOP,PHO,NOP,4.0,.519,.477,10,6
34,2014-12-30,DAL,WAS,DAL,27.0,.524,.446,7,22
34,2014-12-30,POR,TOR,POR,5.0,.400,.404,14,10
32,2014-12-30,ATL,CLE,ATL,8.0,.506,.440,15,18
32,2014-12-30,BRK,CHI,CHI,14.0,.434,.384,10,12
34,2014-12-31,IND,MIA,IND,11.0,.443,.494,10,11
34,2014-12-31,HOU,CHO,HOU,19.0,.432,.382,14,16
33,2014-12-31,SAS,NOP,SAS,2.0,.438,.382,14,13
34,2014-12-31,LAC,NYK,LAC,21.0,.439,.381,10,7
34,2014-12-31,OKC,PHO,OKC,3.0,.414,.511,12,13
30,2014-12-31,BOS,SAC,BOS,22.0,.468,.368,11,16
33,2014-12-31,MIL,CLE,CLE,16.0,.444,.341,10,12
32,2015-01-01,SAC,MIN,MIN,3.0,.541,.462,20,14
34,2015-01-01,CHI,DEN,CHI,5.0,.418,.402,7,12
35,2015-01-02,CLE,CHO,CHO,4.0,.379,.368,7,14
35,2015-01-02,IND,MIL,MIL,3.0,.432,.427,15,12
32,2015-01-02,PHO,PHI,PHO,16.0,.500,.425,19,16
32,2015-01-02,GSW,TOR,GSW,21.0,.533,.465,9,15
33,2015-01-02,DET,NYK,NYK,16.0,.500,.352,16,11
35,2015-01-02,OKC,WAS,OKC,7.0,.530,.464,10,15
33,2015-01-02,NOP,HOU,NOP,28.0,.530,.398,18,19
34,2015-01-02,MEM,LAL,LAL,3.0,.488,.531,12,13
33,2015-01-02,BRK,ORL,ORL,2.0,.569,.420,22,11
33,2015-01-02,ATL,UTA,UTA,6.0,.407,.372,10,14
31,2015-01-02,DAL,BOS,BOS,18.0,.469,.427,11,12
35,2015-01-03,LAC,PHI,LAC,36.0,.541,.405,8,21
34,2015-01-03,HOU,MIA,HOU,36.0,.494,.441,16,21
33,2015-01-03,UTA,MIN,MIN,12.0,.507,.395,12,8
35,2015-01-03,DEN,MEM,DEN,29.0,.519,.430,13,12
36,2015-01-03,SAS,WAS,SAS,9.0,.551,.488,10,6
36,2015-01-03,CHO,ORL,ORL,8.0,.449,.379,14,7
34,2015-01-03,ATL,POR,POR,8.0,.512,.452,14,18
32,2015-01-03,CHI,BOS,CHI,5.0,.370,.450,16,20
34,2015-01-04,DET,SAC,DET,19.0,.495,.427,13,15
37,2015-01-04,PHO,TOR,PHO,16.0,.539,.458,16,20
36,2015-01-04,LAL,IND,LAL,1.0,.380,.367,11,14
35,2015-01-04,DAL,CLE,CLE,19.0,.564,.407,10,12
36,2015-01-04,MIL,NYK,NYK,13.0,.455,.408,18,16
34,2015-01-04,MIA,BRK,MIA,4.0,.463,.395,14,11
35,2015-01-05,WAS,NOP,NOP,7.0,.481,.446,10,18
36,2015-01-05,CHI,HOU,CHI,9.0,.482,.461,17,16
36,2015-01-05,DEN,MIN,MIN,9.0,.548,.427,12,12
35,2015-01-05,ATL,LAC,LAC,9.0,.444,.446,12,21
33,2015-01-05,GSW,OKC,GSW,26.0,.466,.306,12,11
37,2015-01-05,IND,UTA,UTA,4.0,.473,.432,10,10
36,2015-01-05,PHI,CLE,PHI,3.0,.481,.388,17,11
33,2015-01-05,CHO,BOS,BOS,9.0,.487,.396,15,6
35,2015-01-05,MEM,NYK,MEM,22.0,.524,.434,17,20
36,2015-01-05,POR,LAL,POR,4.0,.398,.420,9,10
35,2015-01-05,DAL,BRK,BRK,8.0,.394,.393,10,14
35,2015-01-06,DET,SAS,SAS,1.0,.471,.456,14,17
37,2015-01-06,PHO,MIL,MIL,6.0,.457,.420,19,17
38,2015-01-07,MIL,PHI,PHI,20.0,.539,.301,24,24
34,2015-01-07,BOS,BRK,BRK,8.0,.398,.405,6,17
37,2015-01-07,SAC,OKC,SAC,21.0,.391,.326,16,24
37,2015-01-07,LAC,LAL,LAC,25.0,.471,.435,6,12
37,2015-01-07,DEN,ORL,DEN,3.0,.446,.398,21,14
34,2015-01-07,GSW,IND,GSW,15.0,.495,.457,11,17
37,2015-01-07,UTA,CHI,CHI,20.0,.474,.333,15,15
38,2015-01-07,CHO,NOP,CHO,4.0,.430,.450,10,14
35,2015-01-07,PHO,MIN,MIN,2.0,.479,.478,13,19
37,2015-01-07,HOU,CLE,CLE,12.0,.453,.415,17,15
39,2015-01-07,WAS,NYK,WAS,10.0,.513,.415,16,15
38,2015-01-07,DET,DAL,DAL,13.0,.443,.437,15,14
36,2015-01-07,ATL,MEM,ATL,10.0,.444,.443,17,21
37,2015-01-08,POR,MIA,POR,16.0,.421,.377,7,9
39,2015-01-08,CHO,TOR,TOR,8.0,.477,.398,8,14
37,2015-01-08,HOU,NYK,NYK,24.0,.532,.463,19,21
37,2015-01-09,PHI,BRK,BRK,2.0,.456,.452,14,17
37,2015-01-09,NOP,MEM,NOP,11.0,.457,.439,10,10
38,2015-01-09,GSW,CLE,GSW,18.0,.500,.407,13,14
38,2015-01-09,DEN,SAC,SAC,10.0,.553,.488,11,14
37,2015-01-09,ATL,DET,DET,3.0,.488,.396,14,7
39,2015-01-09,MIL,MIN,MIL,14.0,.520,.405,22,19
38,2015-01-09,OKC,UTA,OKC,5.0,.462,.486,14,20
38,2015-01-09,LAL,ORL,LAL,17.0,.400,.395,12,15
40,2015-01-09,SAS,PHO,SAS,5.0,.427,.446,15,19
35,2015-01-09,IND,BOS,IND,4.0,.370,.398,16,10
38,2015-01-09,WAS,CHI,WAS,16.0,.477,.386,13,16
41,2015-01-10,POR,ORL,POR,11.0,.474,.402,20,16
38,2015-01-10,DET,BRK,DET,5.0,.425,.420,10,13
39,2015-01-10,LAC,DAL,LAC,20.0,.523,.442,10,11
39,2015-01-10,CHI,MIL,CHI,8.0,.398,.444,12,11
40,2015-01-10,PHI,IND,PHI,1.0,.400,.333,16,13
37,2015-01-10,SAS,MIN,MIN,15.0,.488,.395,11,13
40,2015-01-10,CHO,NYK,NYK,28.0,.500,.388,15,12
38,2015-01-10,HOU,UTA,HOU,15.0,.429,.414,20,27
36,2015-01-10,TOR,BOS,TOR,13.0,.451,.470,13,18
38,2015-01-11,MEM,PHO,MEM,12.0,.480,.420,24,20
38,2015-01-11,ATL,WAS,ATL,31.0,.472,.474,8,19
39,2015-01-11,SAC,CLE,SAC,19.0,.488,.423,4,14
39,2015-01-11,MIA,LAC,LAC,14.0,.481,.453,12,13
39,2015-01-11,POR,LAL,LAL,12.0,.477,.444,11,13
39,2015-01-12,DET,TOR,TOR,3.0,.427,.540,8,18
39,2015-01-12,HOU,BRK,BRK,14.0,.477,.464,14,16
37,2015-01-12,BOS,NOP,BOS,8.0,.420,.413,11,18
40,2015-01-12,ORL,CHI,CHI,7.0,.593,.488,10,14
36,2015-01-13,GSW,UTA,UTA,11.0,.505,.481,9,15
40,2015-01-13,MIA,LAL,LAL,3.0,.423,.315,18,12
39,2015-01-13,ATL,PHI,PHI,18.0,.483,.408,16,18
40,2015-01-13,DAL,SAC,SAC,4.0,.430,.442,10,20
41,2015-01-13,MIN,IND,IND,9.0,.471,.488,15,17
40,2015-01-13,PHO,CLE,PHO,7.0,.526,.439,11,19
40,2015-01-13,WAS,SAS,WAS,8.0,.493,.396,15,7
40,2015-01-14,NOP,DET,DET,11.0,.488,.466,12,7
39,2015-01-14,TOR,PHI,TOR,16.0,.463,.388,17,12
41,2015-01-14,DEN,DAL,DEN,7.0,.500,.410,16,8
37,2015-01-14,GSW,MIA,GSW,15.0,.469,.423,13,17
40,2015-01-14,LAC,POR,POR,6.0,.420,.402,7,12
40,2015-01-14,MEM,BRK,BRK,11.0,.470,.480,9,18
40,2015-01-14,ATL,BOS,BOS,14.0,.493,.410,12,16
40,2015-01-14,ORL,HOU,ORL,7.0,.489,.506,15,20
41,2015-01-14,SAS,CHO,CHO,5.0,.435,.384,12,10
41,2015-01-14,WAS,CHI,CHI,6.0,.513,.430,15,12
41,2015-01-15,HOU,OKC,HOU,11.0,.477,.432,12,17
41,2015-01-15,MIL,NYK,MIL,16.0,.389,.412,15,21
41,2015-01-15,CLE,LAL,LAL,7.0,.474,.513,9,11
41,2015-01-16,BRK,WAS,WAS,22.0,.457,.425,10,19
44,2015-01-16,DAL,DEN,DAL,8.0,.418,.410,14,15
41,2015-01-16,MIA,SAC,SAC,12.0,.473,.427,9,15
41,2015-01-16,ATL,TOR,TOR,21.0,.609,.427,17,17
41,2015-01-16,DET,IND,IND,2.0,.376,.449,15,12
41,2015-01-16,SAS,POR,SAS,14.0,.447,.500,12,16
44,2015-01-16,CLE,LAC,LAC,5.0,.554,.473,19,13
38,2015-01-16,OKC,GSW,OKC,12.0,.526,.457,14,14
40,2015-01-16,MEM,ORL,ORL,10.0,.460,.456,11,15
44,2015-01-16,UTA,LAL,UTA,9.0,.424,.477,12,19
39,2015-01-16,PHO,MIN,PHO,11.0,.552,.462,16,10
39,2015-01-16,CHI,BOS,BOS,16.0,.539,.494,7,13
40,2015-01-16,PHI,NOP,PHI,15.0,.450,.387,8,18
44,2015-01-17,ATL,CHI,CHI,8.0,.476,.463,9,13
44,2015-01-17,CHO,IND,CHO,9.0,.307,.357,7,19
39,2015-01-17,GSW,HOU,HOU,25.0,.549,.420,14,17
44,2015-01-17,LAC,SAC,SAC,9.0,.478,.461,5,17
41,2015-01-17,MIN,DEN,DEN,8.0,.538,.413,15,10
44,2015-01-17,WAS,BRK,BRK,9.0,.519,.439,13,10
41,2015-01-17,MEM,POR,MEM,4.0,.506,.387,14,7
44,2015-01-17,DET,PHI,DET,18.0,.432,.463,16,22
41,2015-01-18,OKC,ORL,ORL,28.0,.578,.398,20,18
45,2015-01-18,SAS,UTA,SAS,20.0,.388,.333,10,12
41,2015-01-18,NOP,TOR,TOR,2.0,.476,.431,17,15
44,2015-01-19,NYK,NOP,NYK,7.0,.487,.417,4,9
44,2015-01-19,TOR,MIL,MIL,3.0,.400,.447,15,16
44,2015-01-19,WAS,PHI,WAS,35.0,.556,.329,22,16
45,2015-01-19,PHO,LAL,PHO,15.0,.500,.453,15,23
45,2015-01-19,POR,SAC,POR,4.0,.398,.447,13,21
45,2015-01-19,DAL,MEM,MEM,8.0,.447,.424,13,13
45,2015-01-19,CHO,MIN,CHO,25.0,.449,.363,10,16
45,2015-01-19,ATL,DET,ATL,11.0,.440,.354,10,18
44,2015-01-19,GSW,DEN,GSW,43.0,.543,.345,13,16
40,2015-01-19,LAC,BOS,LAC,9.0,.476,.393,11,13
45,2015-01-19,HOU,IND,HOU,12.0,.514,.459,19,19
46,2015-01-19,CLE,CHI,CLE,14.0,.456,.375,12,8
45,2015-01-20,SAS,DEN,DEN,10.0,.452,.468,16,16
44,2015-01-20,OKC,MIA,MIA,8.0,.446,.471,11,19
46,2015-01-21,DET,ORL,DET,10.0,.521,.495,15,14
41,2015-01-21,GSW,HOU,GSW,13.0,.500,.425,16,19
46,2015-01-21,ATL,IND,ATL,19.0,.500,.397,16,18
47,2015-01-21,PHO,POR,PHO,5.0,.511,.448,13,14
46,2015-01-21,NYK,PHI,PHI,7.0,.407,.367,11,14
45,2015-01-21,MEM,TOR,MEM,6.0,.459,.318,13,14
45,2015-01-21,OKC,WAS,WAS,2.0,.392,.380,10,9
45,2015-01-21,BRK,SAC,SAC,3.0,.468,.464,14,14
46,2015-01-21,DAL,MIN,MIN,23.0,.513,.348,10,10
46,2015-01-21,CLE,UTA,CLE,14.0,.519,.417,13,17
46,2015-01-21,CHO,MIA,CHO,2.0,.338,.345,14,7
46,2015-01-21,NOP,LAL,NOP,16.0,.458,.364,15,16
47,2015-01-22,CHI,SAS,CHI,23.0,.474,.370,10,12
45,2015-01-22,UTA,MIL,MIL,2.0,.451,.457,22,12
41,2015-01-22,BOS,POR,POR,1.0,.448,.371,16,10
46,2015-01-22,LAC,BRK,LAC,39.0,.590,.375,14,12
46,2015-01-23,TOR,PHI,PHI,5.0,.413,.383,14,18
45,2015-01-23,NOP,MIN,MIN,8.0,.500,.417,13,13
47,2015-01-23,SAS,LAL,SAS,14.0,.429,.398,10,8
48,2015-01-23,CHI,DAL,DAL,4.0,.487,.451,21,12
47,2015-01-23,CLE,CHO,CLE,39.0,.517,.404,11,11
44,2015-01-23,GSW,SAC,GSW,25.0,.479,.415,17,19
47,2015-01-23,ATL,OKC,ATL,10.0,.482,.414,16,11
47,2015-01-23,HOU,PHO,PHO,2.0,.524,.462,14,12
47,2015-01-23,NYK,ORL,NYK,7.0,.473,.506,14,14
44,2015-01-23,BOS,DEN,DEN,1.0,.493,.416,14,12
48,2015-01-23,MIA,IND,MIA,2.0,.480,.410,16,18
48,2015-01-24,CHO,NYK,CHO,5.0,.329,.354,9,14
46,2015-01-24,MEM,PHI,MEM,18.0,.468,.383,18,23
48,2015-01-24,POR,WAS,POR,7.0,.402,.488,12,12
47,2015-01-24,MIL,DET,MIL,15.0,.506,.360,20,19
47,2015-01-24,UTA,BRK,UTA,35.0,.532,.387,15,17
48,2015-01-25,CLE,OKC,CLE,10.0,.439,.394,11,8
48,2015-01-25,TOR,DET,TOR,4.0,.531,.456,8,14
49,2015-01-25,MIA,CHI,CHI,12.0,.452,.356,10,9
47,2015-01-25,LAC,PHO,PHO,20.0,.494,.425,11,11
48,2015-01-25,NOP,DAL,NOP,3.0,.506,.481,9,9
47,2015-01-25,SAS,MIL,SAS,6.0,.422,.476,15,17
48,2015-01-25,ATL,MIN,ATL,12.0,.563,.521,10,13
49,2015-01-25,IND,ORL,ORL,7.0,.518,.487,14,12
48,2015-01-25,HOU,LAL,LAL,12.0,.402,.430,14,21
47,2015-01-25,WAS,DEN,DEN,2.0,.533,.406,17,9
45,2015-01-25,GSW,BOS,GSW,3.0,.472,.432,13,14
48,2015-01-26,LAC,DEN,LAC,4.0,.475,.482,13,10
48,2015-01-26,NOP,PHI,NOP,25.0,.453,.346,11,12
47,2015-01-26,OKC,MIN,OKC,8.0,.419,.341,15,13
46,2015-01-26,BOS,UTA,UTA,9.0,.473,.427,14,14
47,2015-01-26,MEM,ORL,MEM,9.0,.474,.474,15,17
50,2015-01-27,CHI,GSW,GSW,2.0,.429,.425,21,13
48,2015-01-27,MIL,MIA,MIA,7.0,.549,.507,12,12
49,2015-01-27,MEM,DAL,DAL,19.0,.532,.487,13,16
49,2015-01-27,CLE,DET,DET,8.0,.419,.422,9,18
50,2015-01-27,TOR,IND,IND,13.0,.466,.415,10,14
49,2015-01-27,WAS,LAL,LAL,6.0,.487,.425,16,11
49,2015-01-28,DEN,NOP,NOP,8.0,.459,.390,8,9
49,2015-01-28,ATL,BRK,ATL,11.0,.463,.448,11,8
49,2015-01-28,NYK,OKC,NYK,8.0,.440,.400,10,13
50,2015-01-28,PHO,WAS,PHO,8.0,.455,.420,9,13
50,2015-01-28,HOU,DAL,HOU,5.0,.409,.427,16,23
49,2015-01-28,LAC,UTA,UTA,5.0,.447,.432,8,9
49,2015-01-28,SAS,CHO,SAS,9.0,.422,.410,14,12
