,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
41,1955-01-21,BOS,PHW,BOS,1.0,,,,
38,1955-01-21,BOS,GSW,GSW,1.0,,,,
45,1955-01-21,LAL,MLH,LAL,8.0,,,,
44,1955-01-21,MNL,ATL,ATL,8.0,,,,
44,1955-01-22,ROC,BOS,ROC,11.0,.448,.447,,
39,1955-01-22,SAC,BOS,SAC,11.0,.448,.447,,
39,1955-01-22,GSW,NYK,NYK,3.0,,,,
41,1955-01-22,PHW,NYK,NYK,3.0,,,,
45,1955-01-22,FTW,ATL,ATL,2.0,,,,
44,1955-01-22,DET,MLH,MLH,2.0,,,,
40,1955-01-23,BOS,GSW,BOS,3.0,.389,.314,,
40,1955-01-23,FTW,SAC,FTW,21.0,,,,
46,1955-01-23,LAL,MLH,LAL,3.0,,,,
44,1955-01-23,NYK,SYR,SYR,9.0,.481,.419,,
45,1955-01-23,DET,ROC,DET,21.0,,,,
44,1955-01-23,NYK,PHI,PHI,9.0,.481,.419,,
46,1955-01-23,MNL,ATL,MNL,3.0,,,,
45,1955-01-23,BOS,PHW,BOS,3.0,.389,.314,,
47,1955-01-24,ROC,ATL,ATL,11.0,,,,
41,1955-01-24,SAC,MLH,SAC,11.0,,,,
44,1955-01-25,SAC,NYK,SAC,3.0,,,,
46,1955-01-25,DET,SYR,DET,3.0,,,,
45,1955-01-25,FTW,PHI,PHI,3.0,,,,
45,1955-01-25,ROC,NYK,NYK,3.0,,,,
46,1955-01-26,BOS,FTW,BOS,9.0,.420,.422,,
41,1955-01-26,SYR,GSW,GSW,8.0,.414,.346,,
46,1955-01-26,ROC,NYK,ROC,2.0,,,,
45,1955-01-26,SAC,NYK,SAC,2.0,,,,
46,1955-01-26,PHI,PHW,PHI,8.0,.414,.356,,
47,1955-01-26,BOS,DET,BOS,9.0,.420,.422,,
46,1955-01-27,SAC,BOS,SAC,6.0,,,,
44,1955-01-27,GSW,NYK,GSW,9.0,,,,
47,1955-01-27,ROC,BOS,BOS,6.0,,,,
48,1955-01-27,ATL,MNL,ATL,6.0,,,,
47,1955-01-27,PHI,FTW,PHI,15.0,,,,
48,1955-01-27,SYR,DET,SYR,15.0,,,,
47,1955-01-27,MLH,LAL,LAL,6.0,,,,
47,1955-01-27,PHW,NYK,PHW,9.0,,,,
48,1955-01-28,BOS,SYR,BOS,11.0,.466,.320,,
48,1955-01-28,BOS,PHI,BOS,11.0,.466,.320,,
49,1955-01-29,MNL,DET,MNL,9.0,.446,.385,,
47,1955-01-29,SAC,PHW,SAC,2.0,,,,
45,1955-01-29,ROC,GSW,ROC,2.0,,,,
48,1955-01-29,NYK,MLH,NYK,2.0,,,,
49,1955-01-29,NYK,ATL,NYK,2.0,,,,
48,1955-01-29,LAL,FTW,LAL,9.0,.446,.385,,
49,1955-01-30,FTW,LAL,FTW,7.0,,,,
49,1955-01-30,MLH,BOS,BOS,9.0,.378,.292,,
50,1955-01-30,ATL,BOS,BOS,9.0,.378,.292,,
46,1955-01-30,GSW,SYR,SYR,10.0,,,,
50,1955-01-30,DET,MNL,DET,7.0,,,,
49,1955-01-30,PHW,PHI,PHI,10.0,,,,
51,1955-01-31,NYK,DET,DET,7.0,,,,
51,1955-01-31,ATL,ROC,ATL,20.0,,,,
49,1955-01-31,NYK,FTW,NYK,7.0,,,,
48,1955-01-31,MLH,SAC,MLH,20.0,,,,
50,1955-02-02,PHW,BOS,BOS,15.0,,,,
52,1955-02-02,ROC,DET,ROC,10.0,,,,
49,1955-02-02,SAC,FTW,SAC,10.0,.442,,,
50,1955-02-02,MNL,NYK,NYK,15.0,.391,.286,,
50,1955-02-02,LAL,NYK,LAL,15.0,.391,.286,,
47,1955-02-02,GSW,BOS,GSW,15.0,,,,
51,1955-02-03,LAL,NYK,LAL,7.0,,,,
50,1955-02-03,FTW,PHI,FTW,19.0,,,,
52,1955-02-03,ROC,ATL,ATL,1.0,,,,
50,1955-02-03,SAC,MLH,SAC,1.0,,,,
51,1955-02-03,MNL,NYK,MNL,7.0,,,,
53,1955-02-03,DET,SYR,DET,19.0,,,,
48,1955-02-04,GSW,ROC,GSW,8.0,.385,.459,,
51,1955-02-04,PHW,SAC,PHW,8.0,.385,.459,,
51,1955-02-04,BOS,SYR,BOS,26.0,.447,.282,,
51,1955-02-04,BOS,PHI,BOS,26.0,.447,.282,,
54,1955-02-05,DET,PHW,PHW,8.0,,,,
53,1955-02-05,MNL,ATL,ATL,16.0,,,,
52,1955-02-05,SYR,SAC,SAC,6.0,.444,.500,,
52,1955-02-05,LAL,MLH,LAL,16.0,,,,
52,1955-02-05,NYK,BOS,NYK,8.0,,,,
49,1955-02-05,FTW,GSW,GSW,8.0,,,,
52,1955-02-05,PHI,ROC,ROC,6.0,.444,.500,,
54,1955-02-06,ATL,MNL,MNL,2.0,.424,.413,,
53,1955-02-06,PHI,NYK,PHI,2.0,.382,.333,,
50,1955-02-06,GSW,BOS,BOS,4.0,.425,.389,,
53,1955-02-06,FTW,SAC,FTW,17.0,,,,
53,1955-02-06,PHW,BOS,BOS,4.0,.425,.389,,
55,1955-02-06,DET,ROC,DET,17.0,,,,
53,1955-02-06,SYR,NYK,SYR,2.0,.382,.333,,
53,1955-02-06,MLH,LAL,LAL,2.0,.424,.413,,
51,1955-02-08,MLH,GSW,GSW,7.0,,,,
54,1955-02-08,NYK,MNL,NYK,3.0,,,,
54,1955-02-08,PHI,BOS,PHI,27.0,.418,.407,,
54,1955-02-08,NYK,LAL,NYK,3.0,,,,
54,1955-02-08,SYR,BOS,BOS,27.0,.418,.407,,
55,1955-02-08,ATL,PHW,ATL,7.0,,,,
55,1955-02-09,BOS,PHI,BOS,10.0,.365,.353,,
55,1955-02-09,NYK,LAL,LAL,6.0,,,,
55,1955-02-09,BOS,SYR,BOS,10.0,.365,.353,,
55,1955-02-09,NYK,MNL,NYK,6.0,,,,
54,1955-02-09,MLH,SAC,SAC,1.0,,.342,,
56,1955-02-09,ATL,ROC,ROC,1.0,.365,,,
52,1955-02-10,FTW,GSW,FTW,8.0,,,,
56,1955-02-10,SYR,LAL,SYR,4.0,.321,.379,,
56,1955-02-10,DET,PHW,DET,8.0,,,,
56,1955-02-10,PHI,MNL,PHI,4.0,.321,.379,,
53,1955-02-11,GSW,BOS,GSW,4.0,.410,.359,,
56,1955-02-11,PHW,BOS,PHW,4.0,.410,.359,,
57,1955-02-11,ROC,DET,DET,8.0,.404,.394,,
55,1955-02-11,SAC,FTW,SAC,8.0,.404,.394,,
56,1955-02-12,MNL,SAC,SAC,1.0,,,,
57,1955-02-12,PHI,MLH,PHI,26.0,,,,
57,1955-02-12,LAL,ROC,ROC,1.0,,,,
56,1955-02-12,NYK,FTW,NYK,6.0,,,,
58,1955-02-12,NYK,DET,NYK,6.0,,,,
57,1955-02-12,SYR,ATL,SYR,26.0,,,,
58,1955-02-13,LAL,PHW,LAL,10.0,.424,.317,,
58,1955-02-13,FTW,ATL,FTW,12.0,,,,
54,1955-02-13,MNL,GSW,MNL,10.0,.424,.317,,
59,1955-02-13,DET,MLH,DET,12.0,,,,
58,1955-02-13,PHI,ROC,PHI,1.0,.395,.352,,
57,1955-02-13,SYR,SAC,SYR,1.0,.395,.352,,
57,1955-02-13,NYK,BOS,BOS,2.0,.413,.379,,
58,1955-02-14,NYK,FTW,NYK,4.0,,,,
59,1955-02-14,PHI,MLH,PHI,1.0,,,,
60,1955-02-14,NYK,DET,DET,4.0,,,,
59,1955-02-14,SYR,ATL,ATL,1.0,,,,
55,1955-02-14,GSW,ROC,GSW,7.0,,,,
58,1955-02-14,PHW,SAC,SAC,7.0,,,,
59,1955-02-15,PHW,SAC,SAC,1.0,,,,
58,1955-02-15,BOS,MLH,BOS,3.0,,,,
60,1955-02-15,BOS,ATL,ATL,3.0,,,,
56,1955-02-15,GSW,ROC,GSW,1.0,,,,
60,1955-02-16,PHW,SAC,SAC,2.0,,.383,,
57,1955-02-16,GSW,ROC,GSW,2.0,.425,,,
59,1955-02-17,SYR,BOS,SYR,14.0,.419,.418,,
61,1955-02-17,NYK,DET,DET,7.0,,,,
61,1955-02-17,PHW,SAC,SAC,5.0,,,,
58,1955-02-17,GSW,ROC,GSW,5.0,,,,
60,1955-02-17,PHI,BOS,PHI,14.0,.419,.418,,
59,1955-02-17,NYK,FTW,NYK,7.0,,,,
59,1955-02-18,GSW,SYR,GSW,24.0,,,,
61,1955-02-18,PHW,PHI,PHW,24.0,,,,
60,1955-02-19,SYR,NYK,NYK,2.0,,,,
62,1955-02-19,MNL,DET,MNL,6.0,.385,.365,,
62,1955-02-19,PHI,NYK,NYK,2.0,,,,
59,1955-02-19,LAL,FTW,LAL,6.0,.385,.365,,
62,1955-02-19,MLH,SAC,SAC,6.0,,.278,,
61,1955-02-19,ATL,ROC,ROC,6.0,.425,,,
63,1955-02-20,MNL,SAC,MNL,13.0,,,,
60,1955-02-20,LAL,ROC,LAL,13.0,,,,
60,1955-02-20,BOS,GSW,BOS,15.0,.442,.386,,
62,1955-02-20,FTW,ATL,FTW,9.0,.582,,,
63,1955-02-20,DET,MLH,DET,9.0,.582,,,
60,1955-02-20,BOS,PHW,BOS,15.0,.442,.386,,
61,1955-02-20,SYR,NYK,SYR,20.0,,,,
63,1955-02-20,PHI,NYK,PHI,20.0,,,,
61,1955-02-21,LAL,ROC,LAL,2.0,.474,.494,,
66,1955-02-21,MNL,SAC,SAC,2.0,.474,.494,,
62,1955-02-22,NYK,PHW,NYK,1.0,,,,
61,1955-02-22,BOS,SYR,BOS,2.0,,,,
67,1955-02-22,SAC,MLH,MLH,16.0,.456,.338,,
66,1955-02-22,BOS,PHI,PHI,2.0,,,,
61,1955-02-22,NYK,GSW,NYK,1.0,,,,
63,1955-02-22,ROC,ATL,ATL,16.0,.456,.338,,
66,1955-02-23,ATL,BOS,ATL,17.0,,,,
62,1955-02-23,GSW,NYK,GSW,2.0,,,,
66,1955-02-23,DET,MNL,DET,23.0,,,,
63,1955-02-23,PHW,NYK,NYK,2.0,,,,
62,1955-02-23,MLH,BOS,BOS,17.0,,,,
62,1955-02-23,FTW,LAL,LAL,23.0,,,,
68,1955-02-24,SYR,SAC,SYR,14.0,.420,.405,,
67,1955-02-24,DET,MLH,DET,10.0,,,,
67,1955-02-24,PHI,ROC,PHI,14.0,.420,.405,,
63,1955-02-24,MNL,BOS,MNL,14.0,,,,
67,1955-02-24,FTW,ATL,ATL,10.0,,,,
63,1955-02-24,LAL,BOS,LAL,14.0,,,,
66,1955-02-25,BOS,MNL,BOS,3.0,.438,.449,,
66,1955-02-25,BOS,LAL,LAL,3.0,.438,.449,,
66,1955-02-25,PHW,NYK,PHW,2.0,.322,.363,,
63,1955-02-25,GSW,NYK,GSW,2.0,.322,.363,,
66,1955-02-26,ROC,GSW,ROC,8.0,,.294,,
69,1955-02-26,SAC,PHW,SAC,8.0,.450,,,
67,1955-02-26,FTW,LAL,LAL,1.0,.378,.407,,
68,1955-02-26,DET,MNL,MNL,1.0,.378,.407,,
68,1955-02-26,ATL,NYK,NYK,7.0,,,,
67,1955-02-26,MLH,NYK,NYK,7.0,,,,
68,1955-02-27,LAL,ROC,LAL,9.0,,,,
68,1955-02-27,PHI,PHW,PHI,28.0,.500,.322,,
69,1955-02-27,BOS,ATL,ATL,5.0,,,,
67,1955-02-27,BOS,MLH,BOS,5.0,,,,
68,1955-02-27,NYK,FTW,FTW,12.0,,,,
67,1955-02-27,SYR,GSW,SYR,28.0,.500,.322,,
70,1955-02-27,MNL,SAC,MNL,9.0,,,,
69,1955-02-27,NYK,DET,DET,12.0,,,,
69,1955-02-28,FTW,LAL,LAL,2.0,,,,
68,1955-02-28,GSW,MLH,GSW,17.0,,,,
70,1955-02-28,PHW,ATL,ATL,17.0,,,,
70,1955-02-28,DET,MNL,DET,2.0,,,,
69,1955-03-01,PHI,NYK,NYK,3.0,,,,
69,1955-03-01,SYR,NYK,NYK,3.0,,,,
68,1955-03-01,FTW,BOS,BOS,20.0,,,,
71,1955-03-01,DET,BOS,DET,20.0,,,,
69,1955-03-01,MLH,GSW,GSW,3.0,.435,.397,,
71,1955-03-01,ATL,PHW,PHW,3.0,.435,.397,,
70,1955-03-02,GSW,MLH,GSW,3.0,,,,
70,1955-03-02,PHI,FTW,PHI,13.0,,,,
72,1955-03-02,SYR,DET,DET,13.0,,,,
72,1955-03-02,PHW,ATL,ATL,3.0,,,,
73,1955-03-03,SYR,DET,DET,2.0,,,,
73,1955-03-03,NYK,ATL,ATL,14.0,,,,
70,1955-03-03,ROC,LAL,LAL,7.0,,,,
71,1955-03-03,SAC,MNL,SAC,7.0,,,,
71,1955-03-03,PHI,FTW,FTW,2.0,,,,
70,1955-03-03,NYK,MLH,NYK,14.0,,,,
69,1955-03-04,MNL,BOS,BOS,15.0,,,,
72,1955-03-04,PHI,MLH,MLH,3.0,,,,
71,1955-03-04,NYK,ROC,NYK,3.0,,,,
72,1955-03-04,NYK,SAC,SAC,3.0,,,,
71,1955-03-04,LAL,BOS,BOS,15.0,,,,
74,1955-03-04,SYR,ATL,ATL,3.0,,,,
70,1955-03-05,PHW,BOS,PHW,6.0,.375,.364,,
73,1955-03-05,MNL,SAC,SAC,3.0,,,,
71,1955-03-05,GSW,BOS,GSW,6.0,.375,.364,,
72,1955-03-05,LAL,ROC,ROC,3.0,,,,
74,1955-03-06,NYK,SAC,NYK,5.0,,,,
72,1955-03-06,SYR,GSW,SYR,6.0,.396,.430,,
73,1955-03-06,MLH,LAL,LAL,2.0,.450,.372,,
71,1955-03-06,BOS,FTW,BOS,4.0,.340,.395,,
73,1955-03-06,PHI,PHW,PHI,6.0,.396,.430,,
75,1955-03-06,ATL,MNL,MNL,2.0,.450,.372,,
74,1955-03-06,BOS,DET,BOS,4.0,.340,.395,,
72,1955-03-06,NYK,ROC,NYK,5.0,,,,
75,1955-03-07,BOS,DET,BOS,19.0,,,,
72,1955-03-07,BOS,FTW,BOS,19.0,,,,
73,1955-03-07,MNL,NYK,NYK,1.0,,,,
74,1955-03-07,LAL,NYK,LAL,1.0,,,,
73,1955-03-08,BOS,GSW,GSW,9.0,,,,
75,1955-03-08,NYK,SAC,SAC,3.0,,,,
73,1955-03-08,BOS,PHW,BOS,9.0,,,,
74,1955-03-08,NYK,ROC,NYK,3.0,,,,
76,1955-03-09,SAC,SYR,SAC,3.0,,,,
74,1955-03-09,GSW,MNL,GSW,13.0,.400,.313,,
74,1955-03-09,ROC,PHI,ROC,3.0,,,,
75,1955-03-09,PHW,LAL,PHW,13.0,.400,.313,,
76,1955-03-10,LAL,SYR,LAL,3.0,.440,.409,,
75,1955-03-10,FTW,GSW,GSW,2.0,,,,
74,1955-03-10,NYK,BOS,NYK,19.0,,,,
76,1955-03-10,DET,PHW,DET,2.0,,,,
75,1955-03-10,MNL,PHI,PHI,3.0,.440,.409,,
75,1955-03-11,NYK,BOS,BOS,2.0,,,,
76,1955-03-11,NYK,BOS,NYK,2.0,,,,
77,1955-03-12,LAL,PHW,LAL,8.0,,,,
77,1955-03-12,SYR,DET,SYR,20.0,,,,
76,1955-03-12,MNL,GSW,GSW,8.0,,,,
76,1955-03-12,ROC,BOS,ROC,2.0,,,,
77,1955-03-12,SAC,BOS,SAC,2.0,,,,
76,1955-03-12,PHI,FTW,PHI,20.0,,,,
77,1955-03-13,MLH,PHI,PHI,1.0,,,,
77,1955-03-13,BOS,NYK,BOS,11.0,.426,.442,,
76,1955-03-13,ATL,SYR,SYR,1.0,,,,
77,1955-03-14,MLH,GSW,GSW,15.0,,,,
77,1955-03-14,ATL,PHW,ATL,15.0,,,,
0,1955-03-15,BOS,NYK,BOS,21.0,,,,
1,1955-03-16,NYK,BOS,NYK,7.0,0.419,,,
1,1955-03-16,NYK,BOS,NYK,7.0,,0.405,,
0,1955-03-16,LAL,ROC,LAL,4.0,0.28300000000000003,0.293,,
0,1955-03-16,MNL,SAC,MNL,4.0,0.28300000000000003,0.293,,
1,1955-03-18,ROC,LAL,ROC,2.0,,0.42,,
1,1955-03-18,SAC,MNL,SAC,2.0,0.408,,,
2,1955-03-19,BOS,NYK,NYK,7.0,0.598,0.39299999999999996,,
2,1955-03-19,MNL,SAC,MNL,9.0,0.452,0.442,,
2,1955-03-19,LAL,ROC,LAL,9.0,0.452,0.442,,
3,1955-03-20,FTW,LAL,FTW,17.0,,,,
0,1955-03-20,DET,MNL,DET,17.0,,,,
4,1955-03-22,FTW,LAL,FTW,1.0,,,,
0,1955-03-22,PHI,BOS,PHI,10.0,0.423,0.389,,
3,1955-03-22,SYR,BOS,SYR,10.0,0.423,0.389,,
1,1955-03-22,DET,MNL,DET,1.0,0.405,,,
5,1955-03-23,LAL,FTW,LAL,8.0,0.32299999999999995,0.345,,
2,1955-03-23,MNL,DET,MNL,8.0,0.32299999999999995,0.345,,
1,1955-03-24,PHI,BOS,PHI,6.0,0.39799999999999996,0.391,,
4,1955-03-24,SYR,BOS,SYR,6.0,0.39799999999999996,0.391,,
2,1955-03-26,BOS,PHI,BOS,3.0,0.36,0.33299999999999996,,
5,1955-03-26,BOS,SYR,BOS,3.0,0.36,0.33299999999999996,,
6,1955-03-27,SYR,BOS,BOS,16.0,0.45799999999999996,0.44,,
6,1955-03-27,FTW,LAL,LAL,9.0,0.40700000000000003,0.345,,
3,1955-03-27,PHI,BOS,BOS,16.0,0.45799999999999996,0.44,,
3,1955-03-27,DET,MNL,MNL,9.0,0.40700000000000003,0.345,,
4,1955-03-31,SYR,DET,SYR,4.0,0.353,0.39399999999999996,,
4,1955-03-31,PHI,FTW,PHI,4.0,0.353,0.39399999999999996,,
5,1955-04-02,PHI,FTW,PHI,3.0,0.40700000000000003,0.365,,
5,1955-04-02,SYR,DET,SYR,3.0,0.40700000000000003,0.365,,
6,1955-04-03,DET,SYR,DET,7.0,0.392,0.313,,
6,1955-04-03,FTW,PHI,FTW,7.0,0.392,0.313,,
7,1955-04-05,DET,SYR,DET,7.0,0.452,0.311,,
7,1955-04-05,FTW,PHI,FTW,7.0,0.452,0.311,,
8,1955-04-07,DET,SYR,DET,3.0,0.307,0.29100000000000004,,
8,1955-04-07,FTW,PHI,FTW,3.0,0.307,0.29100000000000004,,
9,1955-04-09,PHI,FTW,PHI,5.0,0.40700000000000003,0.44,,
9,1955-04-09,SYR,DET,SYR,5.0,0.40700000000000003,0.44,,
10,1955-04-10,SYR,DET,SYR,1.0,0.39399999999999996,0.375,,
10,1955-04-10,PHI,FTW,PHI,1.0,0.39399999999999996,0.375,,
20,,,,ATL,,,,,
20,,,,BOS,,,,,
20,,,,DET,,,,,
20,,,,GSW,,,,,
20,,,,LAL,,,,,
20,,,,NYK,,,,,
20,,,,PHI,,,,,
20,,,,SAC,,,,,
0,1955-11-05,ATL,MNL,ATL,12.0,,,,
0,1955-11-05,PHI,FTW,PHI,1.0,.360,.389,,
0,1955-11-05,NYK,ROC,ROC,2.0,,,,
0,1955-11-05,STL,LAL,STL,12.0,,,,
0,1955-11-05,BOS,GSW,BOS,11.0,.348,.337,,
0,1955-11-05,SYR,DET,SYR,1.0,.360,.389,,
0,1955-11-05,BOS,PHW,BOS,11.0,.348,.337,,
0,1955-11-05,NYK,SAC,SAC,2.0,,,,
1,1955-11-06,SAC,SYR,SAC,3.0,.379,.253,,
1,1955-11-06,LAL,FTW,FTW,1.0,,,,
1,1955-11-06,ROC,PHI,ROC,3.0,.379,.253,,
1,1955-11-06,MNL,DET,DET,1.0,,,,
1,1955-11-09,GSW,MNL,GSW,11.0,.447,.500,,
2,1955-11-09,PHW,LAL,PHW,11.0,.447,.500,,
2,1955-11-10,GSW,ROC,GSW,5.0,,,,
3,1955-11-10,NYK,LAL,NYK,7.0,,,,
1,1955-11-10,NYK,MNL,NYK,7.0,,,,
2,1955-11-10,PHW,SAC,SAC,5.0,,,,
4,1955-11-11,BOS,LAL,BOS,44.0,,,,
1,1955-11-11,BOS,MNL,BOS,44.0,,,,
2,1955-11-12,PHI,STL,STL,10.0,.315,.239,,
5,1955-11-12,PHW,LAL,LAL,11.0,.390,.282,,
2,1955-11-12,ROC,DET,DET,5.0,,,,
3,1955-11-12,SAC,FTW,SAC,5.0,,,,
1,1955-11-12,SYR,ATL,ATL,10.0,.315,.239,,
2,1955-11-12,NYK,BOS,NYK,1.0,,,,
3,1955-11-12,GSW,MNL,GSW,11.0,.390,.282,,
3,1955-11-13,NYK,ROC,NYK,3.0,,,,
4,1955-11-13,NYK,SAC,SAC,3.0,,,,
3,1955-11-13,FTW,PHI,FTW,14.0,.386,.368,,
3,1955-11-13,DET,SYR,DET,14.0,.386,.368,,
2,1955-11-15,ATL,NYK,ATL,26.0,.409,.274,,
4,1955-11-15,STL,NYK,STL,26.0,.409,.274,,
4,1955-11-17,NYK,DET,DET,22.0,,,,
3,1955-11-17,PHW,BOS,PHW,14.0,.398,.341,,
5,1955-11-17,NYK,FTW,NYK,22.0,,,,
4,1955-11-17,GSW,BOS,GSW,14.0,.398,.341,,
6,1955-11-17,SYR,LAL,SYR,14.0,,,,
4,1955-11-17,PHI,MNL,PHI,14.0,,,,
6,1955-11-19,STL,NYK,NYK,13.0,,,,
7,1955-11-19,LAL,ROC,ROC,1.0,,,,
3,1955-11-19,ATL,NYK,NYK,13.0,,,,
5,1955-11-19,BOS,DET,BOS,2.0,.398,.357,,
5,1955-11-19,MNL,SAC,SAC,1.0,,,,
5,1955-11-19,GSW,SYR,GSW,8.0,.378,.380,,
5,1955-11-19,PHW,PHI,PHW,8.0,.378,.380,,
4,1955-11-19,BOS,FTW,BOS,2.0,.398,.357,,
6,1955-11-20,PHI,STL,PHI,4.0,.300,.353,,
6,1955-11-20,SAC,MNL,MNL,8.0,.359,.333,,
4,1955-11-20,SYR,ATL,SYR,4.0,.300,.353,,
7,1955-11-20,NYK,FTW,FTW,4.0,,,,
8,1955-11-20,ROC,LAL,LAL,8.0,.359,.333,,
6,1955-11-20,NYK,DET,DET,4.0,,,,
7,1955-11-23,PHW,PHI,PHI,1.0,.376,.345,,
5,1955-11-23,ATL,ROC,ATL,2.0,,,,
6,1955-11-23,GSW,SYR,GSW,3.0,.376,.333,,
7,1955-11-23,STL,SAC,STL,2.0,,,,
5,1955-11-23,NYK,BOS,BOS,4.0,.390,.415,,
8,1955-11-24,PHI,BOS,PHI,8.0,.457,.390,,
6,1955-11-24,MNL,ATL,MNL,8.0,.368,.394,,
9,1955-11-24,LAL,STL,LAL,8.0,.368,.394,,
6,1955-11-24,SYR,BOS,SYR,8.0,.457,.390,,
7,1955-11-24,DET,ROC,DET,11.0,,,,
7,1955-11-24,GSW,NYK,GSW,21.0,.380,.325,,
8,1955-11-24,FTW,SAC,FTW,11.0,,,,
9,1955-11-24,PHW,NYK,PHW,21.0,.380,.325,,
10,1955-11-26,STL,LAL,STL,9.0,,,,
8,1955-11-26,PHW,DET,PHW,5.0,.326,.311,,
7,1955-11-26,ATL,MNL,ATL,9.0,,,,
8,1955-11-26,GSW,FTW,GSW,5.0,.326,.311,,
7,1955-11-26,BOS,ROC,ROC,1.0,.429,,,
10,1955-11-26,NYK,SYR,NYK,1.0,.391,.382,,
9,1955-11-26,BOS,SAC,SAC,1.0,,.449,,
9,1955-11-26,NYK,PHI,NYK,1.0,.391,.382,,
8,1955-11-27,FTW,ATL,FTW,8.0,,,,
10,1955-11-27,PHI,NYK,PHI,11.0,.350,.307,,
11,1955-11-27,SYR,NYK,SYR,11.0,.350,.307,,
9,1955-11-27,DET,STL,DET,8.0,,,,
11,1955-11-27,LAL,PHW,LAL,5.0,.382,.398,,
9,1955-11-27,MNL,GSW,MNL,5.0,.382,.398,,
11,1955-11-29,BOS,PHI,PHI,8.0,.398,.393,,
10,1955-11-29,DET,NYK,NYK,5.0,,,,
12,1955-11-29,FTW,NYK,NYK,5.0,,,,
9,1955-11-29,ATL,PHW,ATL,13.0,.410,.420,,
8,1955-11-29,BOS,SYR,BOS,8.0,.398,.393,,
10,1955-11-29,STL,GSW,STL,13.0,.410,.420,,
10,1955-11-30,ATL,MNL,ATL,2.0,,,,
11,1955-11-30,ROC,DET,ROC,11.0,,,,
12,1955-11-30,STL,LAL,LAL,2.0,,,,
10,1955-11-30,SAC,FTW,SAC,11.0,,,,
11,1955-12-01,GSW,STL,GSW,17.0,.429,.348,,
13,1955-12-01,LAL,NYK,LAL,7.0,.393,.357,,
13,1955-12-01,MNL,NYK,NYK,7.0,.393,.357,,
11,1955-12-01,PHW,ATL,PHW,17.0,.429,.348,,
9,1955-12-02,BOS,STL,BOS,13.0,.333,.305,,
12,1955-12-02,BOS,ATL,BOS,13.0,.333,.305,,
14,1955-12-03,PHW,NYK,NYK,7.0,.500,.389,,
12,1955-12-03,PHI,MNL,PHI,11.0,.413,.402,,
11,1955-12-03,STL,SAC,SAC,11.0,,,,
13,1955-12-03,ATL,ROC,ROC,11.0,,,,
12,1955-12-03,GSW,NYK,NYK,7.0,.500,.389,,
14,1955-12-03,SYR,LAL,SYR,11.0,.413,.402,,
13,1955-12-04,ROC,GSW,ROC,23.0,,,,
12,1955-12-04,SAC,PHW,SAC,23.0,,,,
15,1955-12-04,SYR,LAL,LAL,6.0,.364,.374,,
10,1955-12-04,FTW,BOS,FTW,21.0,,,,
12,1955-12-04,DET,BOS,DET,21.0,,,,
13,1955-12-04,PHI,MNL,MNL,6.0,.364,.374,,
13,1955-12-06,NYK,SAC,NYK,11.0,,,,
13,1955-12-06,DET,SYR,DET,2.0,.420,.299,,
16,1955-12-06,PHW,LAL,LAL,13.0,.485,.344,,
15,1955-12-06,NYK,ROC,NYK,11.0,,,,
14,1955-12-06,BOS,ATL,ATL,23.0,.526,.357,,
14,1955-12-06,GSW,MNL,GSW,13.0,.485,.344,,
14,1955-12-06,FTW,PHI,PHI,2.0,.420,.299,,
11,1955-12-06,BOS,STL,STL,23.0,.526,.357,,
14,1955-12-07,SAC,MNL,SAC,13.0,,,,
17,1955-12-07,ROC,LAL,ROC,13.0,,,,
14,1955-12-08,DET,SYR,DET,11.0,.438,.333,,
15,1955-12-08,FTW,PHI,FTW,11.0,.438,.333,,
16,1955-12-09,PHW,PHI,PHW,9.0,.370,.364,,
15,1955-12-09,SAC,BOS,SAC,1.0,.383,.387,,
12,1955-12-09,ROC,BOS,BOS,1.0,.383,.387,,
15,1955-12-09,GSW,SYR,GSW,9.0,.370,.364,,
16,1955-12-10,SAC,FTW,SAC,1.0,.423,,,
16,1955-12-10,NYK,STL,STL,19.0,.436,.288,,
15,1955-12-10,NYK,ATL,ATL,19.0,.436,.288,,
18,1955-12-10,BOS,LAL,BOS,16.0,.451,.389,,
15,1955-12-10,ROC,DET,ROC,1.0,,.387,,
13,1955-12-10,BOS,MNL,BOS,16.0,.451,.389,,
17,1955-12-11,PHI,BOS,PHI,12.0,,,,
16,1955-12-11,ROC,ATL,ROC,2.0,,,,
16,1955-12-11,FTW,GSW,FTW,5.0,,,,
16,1955-12-11,DET,PHW,DET,5.0,,,,
17,1955-12-11,SAC,STL,SAC,2.0,,,,
14,1955-12-11,SYR,BOS,SYR,12.0,,,,
17,1955-12-13,GSW,BOS,GSW,1.0,.434,.347,,
17,1955-12-13,NYK,MNL,NYK,7.0,,,,
19,1955-12-13,NYK,LAL,NYK,7.0,,,,
15,1955-12-13,PHW,BOS,BOS,1.0,.434,.347,,
22,1955-12-14,LAL,FTW,LAL,13.0,,,,
18,1955-12-14,SAC,STL,SAC,8.0,,,,
17,1955-12-14,ROC,ATL,ATL,8.0,,,,
16,1955-12-14,BOS,NYK,BOS,2.0,.386,.412,,
17,1955-12-14,MNL,DET,DET,13.0,,,,
18,1955-12-15,GSW,FTW,GSW,7.0,.365,.290,,
18,1955-12-15,MNL,PHI,PHI,2.0,.450,.430,,
