,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
12,1965-11-20,ATL,DET,ATL,9.0,.472,.388,,
17,1965-11-20,STL,DET,STL,9.0,.472,.388,,
17,1965-11-20,LAL,GSW,GSW,16.0,.473,.411,,
15,1965-11-20,BOS,NYK,NYK,14.0,.442,.398,,
14,1965-11-20,BAL,PHI,BAL,5.0,.425,.506,,
19,1965-11-20,WAS,PHI,WAS,5.0,.425,.506,,
22,1965-11-21,CIN,WAS,WAS,6.0,,,,
15,1965-11-21,SAC,BAL,SAC,6.0,,,,
18,1965-11-21,PHI,LAL,LAL,6.0,.392,.391,,
18,1965-11-22,GSW,STL,GSW,4.0,.418,.364,,
13,1965-11-22,SFW,ATL,ATL,4.0,.418,.364,,
17,1965-11-23,SFW,NYK,NYK,9.0,.549,.398,,
19,1965-11-23,GSW,NYK,NYK,9.0,.549,.398,,
18,1965-11-23,DET,CIN,DET,3.0,,,,
16,1965-11-23,DET,SAC,SAC,3.0,,,,
14,1965-11-24,CIN,ATL,CIN,4.0,,,,
19,1965-11-24,DET,BAL,DET,6.0,,,,
17,1965-11-24,SAC,STL,SAC,4.0,,,,
23,1965-11-24,DET,WAS,DET,6.0,,,,
19,1965-11-24,LAL,PHI,LAL,3.0,.479,.465,,
16,1965-11-24,BOS,NYK,BOS,15.0,.495,.427,,
22,1965-11-25,STL,GSW,STL,6.0,.495,.462,,
15,1965-11-25,ATL,SFW,ATL,6.0,.495,.462,,
22,1965-11-26,BOS,DET,DET,20.0,.461,.427,,
18,1965-11-26,SAC,NYK,SAC,4.0,.453,.469,,
23,1965-11-26,PHI,GSW,GSW,12.0,.434,.410,,
17,1965-11-26,PHI,SFW,SFW,12.0,.434,.410,,
22,1965-11-26,BAL,LAL,BAL,3.0,.419,.440,,
24,1965-11-26,WAS,LAL,WAS,3.0,.419,.440,,
19,1965-11-26,CIN,NYK,CIN,4.0,.453,.469,,
17,1965-11-26,BOS,DET,BOS,20.0,.461,.427,,
24,1965-11-27,PHI,GSW,GSW,7.0,.422,.383,,
18,1965-11-27,PHI,SFW,SFW,7.0,.422,.383,,
16,1965-11-27,ATL,BAL,ATL,26.0,.525,.396,,
25,1965-11-27,STL,WAS,STL,26.0,.525,.396,,
19,1965-11-27,SAC,NYK,NYK,3.0,.600,.546,,
18,1965-11-27,BOS,LAL,BOS,6.0,.344,.394,,
22,1965-11-27,CIN,NYK,NYK,3.0,.600,.546,,
23,1965-11-28,LAL,DET,DET,18.0,.436,.358,,
17,1965-11-28,BAL,ATL,BAL,8.0,.367,.398,,
26,1965-11-28,WAS,STL,WAS,8.0,.367,.398,,
22,1965-11-30,SAC,LAL,SAC,6.0,.455,.468,,
19,1965-11-30,BAL,PHI,PHI,21.0,.476,.371,,
18,1965-11-30,NYK,ATL,NYK,19.0,,,,
27,1965-11-30,WAS,PHI,WAS,21.0,.476,.371,,
25,1965-11-30,CIN,LAL,CIN,6.0,.455,.468,,
23,1965-11-30,NYK,STL,NYK,19.0,,,,
23,1965-12-01,LAL,SAC,LAL,16.0,.525,.494,,
26,1965-12-01,LAL,CIN,LAL,16.0,.525,.494,,
19,1965-12-01,ATL,DET,DET,9.0,.444,.446,,
28,1965-12-01,WAS,NYK,WAS,14.0,.515,.402,,
24,1965-12-01,BAL,NYK,NYK,14.0,.515,.402,,
24,1965-12-01,STL,DET,DET,9.0,.444,.446,,
24,1965-12-02,SFW,SAC,SAC,6.0,.439,.442,,
25,1965-12-02,GSW,CIN,GSW,6.0,.439,.442,,
27,1965-12-03,CIN,LAL,LAL,4.0,.522,.441,,
25,1965-12-03,SAC,LAL,LAL,4.0,.522,.441,,
19,1965-12-03,PHI,BOS,BOS,16.0,.535,.369,,
25,1965-12-04,DET,BAL,DET,11.0,,,,
22,1965-12-04,BOS,ATL,ATL,6.0,.358,.356,,
22,1965-12-04,BOS,STL,STL,6.0,.358,.356,,
29,1965-12-04,DET,WAS,DET,11.0,,,,
23,1965-12-05,CIN,BOS,CIN,9.0,.427,.345,,
23,1965-12-05,ATL,SFW,ATL,14.0,.392,.385,,
26,1965-12-05,STL,GSW,GSW,14.0,.392,.385,,
26,1965-12-05,SAC,BOS,SAC,9.0,.427,.345,,
23,1965-12-06,PHI,LAL,PHI,9.0,.485,.432,,
28,1965-12-06,PHI,LAL,LAL,9.0,.485,.432,,
24,1965-12-07,BOS,ATL,ATL,16.0,.434,.355,,
29,1965-12-07,NYK,LAL,NYK,4.0,.523,.433,,
24,1965-12-07,BOS,STL,BOS,16.0,.434,.355,,
27,1965-12-08,DET,GSW,DET,2.0,.452,.448,,
24,1965-12-08,BAL,PHI,BAL,2.0,.481,.448,,
26,1965-12-08,DET,SFW,DET,2.0,.452,.448,,
25,1965-12-08,ATL,NYK,ATL,11.0,,,,
26,1965-12-08,STL,NYK,NYK,11.0,,,,
25,1965-12-08,BOS,LAL,BOS,2.0,.374,.387,,
30,1965-12-08,WAS,PHI,WAS,2.0,.481,.448,,
27,1965-12-09,SFW,SAC,SAC,1.0,.449,.455,,
28,1965-12-09,GSW,CIN,GSW,1.0,.449,.455,,
29,1965-12-10,BAL,GSW,BAL,18.0,.514,.409,,
31,1965-12-10,LAL,CIN,CIN,19.0,.478,.381,,
31,1965-12-10,WAS,SFW,WAS,18.0,.514,.409,,
27,1965-12-10,DET,PHI,PHI,2.0,.427,.449,,
28,1965-12-10,LAL,SAC,SAC,19.0,.478,.381,,
26,1965-12-10,NYK,ATL,ATL,3.0,.425,.472,,
27,1965-12-10,NYK,STL,STL,3.0,.425,.472,,
30,1965-12-11,BOS,GSW,BOS,37.0,.513,.391,,
27,1965-12-11,LAL,ATL,LAL,18.0,.459,.426,,
28,1965-12-11,NYK,BAL,NYK,23.0,.500,.435,,
32,1965-12-11,LAL,STL,LAL,18.0,.459,.426,,
26,1965-12-11,PHI,CIN,PHI,3.0,.487,.450,,
32,1965-12-11,NYK,WAS,NYK,23.0,.500,.435,,
26,1965-12-11,BOS,SFW,BOS,37.0,.513,.391,,
29,1965-12-11,PHI,SAC,SAC,3.0,.487,.450,,
33,1965-12-12,LAL,STL,LAL,22.0,.481,.340,,
28,1965-12-12,LAL,ATL,LAL,22.0,.481,.340,,
29,1965-12-14,NYK,SFW,NYK,4.0,.514,.480,,
27,1965-12-14,CIN,PHI,CIN,3.0,.452,.431,,
28,1965-12-14,BAL,DET,DET,13.0,.513,.482,,
31,1965-12-14,NYK,GSW,NYK,4.0,.514,.480,,
33,1965-12-14,WAS,DET,WAS,13.0,.513,.482,,
30,1965-12-14,SAC,PHI,SAC,3.0,.452,.431,,
30,1965-12-15,BAL,NYK,BAL,3.0,.417,.430,,
27,1965-12-15,CIN,BOS,BOS,7.0,.441,.371,,
34,1965-12-15,WAS,NYK,WAS,3.0,.417,.430,,
29,1965-12-15,SFW,ATL,ATL,15.0,.531,.415,,
34,1965-12-15,PHI,LAL,LAL,14.0,.495,.424,,
32,1965-12-15,GSW,STL,GSW,15.0,.531,.415,,
31,1965-12-15,SAC,BOS,BOS,7.0,.441,.371,,
35,1965-12-17,PHI,LAL,LAL,10.0,.457,.417,,
28,1965-12-17,BOS,DET,DET,2.0,,,,
30,1965-12-17,ATL,SFW,SFW,1.0,.393,.449,,
33,1965-12-17,STL,GSW,GSW,1.0,.393,.449,,
34,1965-12-18,PHI,GSW,GSW,4.0,.374,.409,,
32,1965-12-18,NYK,SAC,NYK,8.0,.495,.366,,
30,1965-12-18,BAL,DET,BAL,29.0,,,,
31,1965-12-18,NYK,CIN,NYK,8.0,.495,.366,,
35,1965-12-18,WAS,DET,WAS,29.0,,,,
30,1965-12-18,PHI,SFW,SFW,4.0,.374,.409,,
36,1965-12-19,LAL,SFW,LAL,12.0,.490,.389,,
35,1965-12-19,LAL,GSW,LAL,12.0,.490,.389,,
36,1965-12-20,GSW,PHI,GSW,6.0,.410,.427,,
31,1965-12-20,SFW,PHI,SFW,6.0,.410,.427,,
36,1965-12-22,WAS,CIN,WAS,2.0,.413,.417,,
33,1965-12-22,BAL,SAC,BAL,2.0,.413,.417,,
29,1965-12-22,BOS,NYK,BOS,3.0,.435,.439,,
37,1965-12-22,GSW,DET,GSW,10.0,.444,.347,,
31,1965-12-22,SFW,DET,DET,10.0,.444,.347,,
32,1965-12-23,LAL,DET,LAL,10.0,.477,.357,,
38,1965-12-25,CIN,GSW,CIN,6.0,.439,.423,,
33,1965-12-25,STL,NYK,NYK,20.0,,,,
37,1965-12-25,BOS,WAS,WAS,14.0,,,,
34,1965-12-25,SAC,SFW,SAC,6.0,.439,.423,,
30,1965-12-25,BOS,BAL,BAL,14.0,,,,
31,1965-12-25,ATL,NYK,NYK,20.0,,,,
33,1965-12-25,LAL,DET,LAL,9.0,.466,.372,,
31,1965-12-26,BOS,BAL,BOS,21.0,.454,.330,,
38,1965-12-26,BOS,WAS,BOS,21.0,.454,.330,,
32,1965-12-26,CIN,ATL,ATL,2.0,.488,.467,,
39,1965-12-26,PHI,GSW,PHI,14.0,.546,.331,,
32,1965-12-26,PHI,SFW,PHI,14.0,.546,.331,,
35,1965-12-26,SAC,STL,STL,2.0,.488,.467,,
34,1965-12-27,CIN,NYK,CIN,22.0,.569,.422,,
39,1965-12-27,LAL,STL,LAL,8.0,.416,.371,,
33,1965-12-27,LAL,ATL,ATL,8.0,.416,.371,,
36,1965-12-27,SAC,NYK,SAC,22.0,.569,.422,,
40,1965-12-28,GSW,DET,GSW,13.0,,,,
32,1965-12-28,PHI,BOS,PHI,9.0,.328,.376,,
34,1965-12-28,LAL,ATL,ATL,7.0,.370,.409,,
34,1965-12-28,SFW,DET,DET,13.0,,,,
40,1965-12-28,LAL,STL,STL,7.0,.370,.409,,
39,1965-12-29,WAS,SFW,WAS,33.0,.536,.371,,
33,1965-12-29,BOS,NYK,NYK,3.0,.372,.326,,
41,1965-12-29,BAL,GSW,BAL,33.0,.536,.371,,
37,1965-12-29,SAC,LAL,SAC,2.0,.383,.339,,
41,1965-12-29,CIN,LAL,CIN,2.0,.383,.339,,
35,1965-12-29,PHI,DET,DET,1.0,.457,.421,,
35,1965-12-30,ATL,PHI,ATL,17.0,.495,.442,,
44,1965-12-30,DET,LAL,LAL,3.0,.422,.430,,
44,1965-12-30,BOS,GSW,GSW,3.0,.396,.435,,
34,1965-12-30,BOS,SFW,BOS,3.0,.396,.435,,
36,1965-12-30,DET,LAL,DET,3.0,.422,.430,,
35,1965-12-30,STL,PHI,STL,17.0,.495,.442,,
36,1966-01-01,ATL,BOS,ATL,2.0,.372,.370,,
36,1966-01-01,NYK,CIN,NYK,25.0,.545,.398,,
40,1966-01-01,WAS,DET,WAS,4.0,,,,
38,1966-01-01,NYK,SAC,NYK,25.0,.545,.398,,
37,1966-01-01,BAL,DET,BAL,4.0,,,,
35,1966-01-01,STL,BOS,STL,2.0,.372,.370,,
39,1966-01-02,SAC,BAL,SAC,31.0,,,,
36,1966-01-02,BOS,LAL,LAL,11.0,.454,.463,,
45,1966-01-02,GSW,DET,GSW,23.0,.577,.357,,
38,1966-01-02,SFW,DET,DET,23.0,.577,.357,,
37,1966-01-02,PHI,NYK,PHI,11.0,.449,.433,,
41,1966-01-02,CIN,WAS,CIN,31.0,,,,
40,1966-01-03,SAC,STL,SAC,16.0,.480,.378,,
37,1966-01-03,CIN,ATL,ATL,16.0,.480,.378,,
44,1966-01-04,SFW,WAS,WAS,11.0,.448,.446,,
46,1966-01-04,GSW,BAL,GSW,11.0,.448,.446,,
38,1966-01-04,PHI,NYK,NYK,2.0,.525,.455,,
41,1966-01-05,SAC,DET,SAC,14.0,,,,
39,1966-01-05,SFW,NYK,NYK,1.0,.447,.350,,
39,1966-01-05,CIN,DET,DET,14.0,,,,
37,1966-01-05,LAL,BOS,LAL,7.0,.461,.422,,
47,1966-01-05,GSW,NYK,GSW,1.0,.447,.350,,
45,1966-01-05,WAS,STL,WAS,13.0,.449,.345,,
38,1966-01-05,BAL,ATL,BAL,13.0,.449,.345,,
46,1966-01-06,PHI,WAS,WAS,6.0,.491,.500,,
38,1966-01-06,PHI,BAL,PHI,6.0,.491,.500,,
40,1966-01-06,CIN,DET,DET,12.0,,,,
44,1966-01-06,SAC,DET,SAC,12.0,,,,
47,1966-01-07,LAL,PHI,PHI,6.0,.449,.406,,
48,1966-01-07,BOS,GSW,GSW,1.0,.455,.387,,
41,1966-01-07,DET,STL,DET,40.0,,,,
39,1966-01-07,DET,ATL,DET,40.0,,,,
38,1966-01-07,BOS,SFW,SFW,1.0,.455,.387,,
40,1966-01-08,STL,PHI,STL,10.0,.426,.379,,
47,1966-01-08,CIN,WAS,WAS,11.0,.524,.422,,
40,1966-01-08,ATL,PHI,ATL,10.0,.426,.379,,
49,1966-01-08,BOS,GSW,GSW,28.0,.400,.349,,
48,1966-01-08,NYK,LAL,NYK,6.0,.500,.418,,
39,1966-01-08,BOS,SFW,SFW,28.0,.400,.349,,
45,1966-01-08,SAC,BAL,BAL,11.0,.524,.422,,
41,1966-01-09,PHI,ATL,ATL,10.0,.471,.422,,
48,1966-01-09,WAS,NYK,WAS,6.0,,,,
41,1966-01-09,PHI,STL,STL,10.0,.471,.422,,
44,1966-01-09,LAL,DET,DET,13.0,.360,.345,,
41,1966-01-09,BAL,NYK,BAL,6.0,,,,
44,1966-01-12,SFW,NYK,SFW,8.0,.442,.478,,
40,1966-01-12,BOS,LAL,BOS,12.0,.416,.379,,
50,1966-01-12,GSW,NYK,GSW,8.0,.442,.478,,
45,1966-01-12,DET,PHI,DET,18.0,.472,.431,,
46,1966-01-13,SAC,STL,SAC,5.0,.568,.402,,
44,1966-01-13,CIN,ATL,ATL,5.0,.568,.402,,
51,1966-01-14,LAL,GSW,GSW,8.0,.394,.365,,
45,1966-01-14,BAL,ATL,ATL,2.0,.568,.450,,
51,1966-01-14,LAL,SFW,SFW,8.0,.394,.365,,
49,1966-01-14,WAS,STL,STL,2.0,.568,.450,,
41,1966-01-14,PHI,BOS,PHI,12.0,.396,.351,,
52,1966-01-15,LAL,NYK,LAL,29.0,.563,.514,,
46,1966-01-15,DET,BAL,DET,5.0,,,,
50,1966-01-15,DET,WAS,DET,5.0,,,,
46,1966-01-16,ATL,BAL,ATL,8.0,.510,.505,,
47,1966-01-16,SAC,DET,SAC,2.0,,,,
44,1966-01-16,BOS,PHI,BOS,15.0,.500,.418,,
47,1966-01-16,CIN,DET,CIN,2.0,,,,
51,1966-01-16,STL,WAS,STL,8.0,.510,.505,,
46,1966-01-17,STL,NYK,NYK,9.0,,,,
47,1966-01-17,ATL,NYK,ATL,9.0,,,,
52,1966-01-18,PHI,WAS,PHI,11.0,.446,.439,,
47,1966-01-18,STL,NYK,STL,2.0,,,,
45,1966-01-18,DET,BOS,BOS,1.0,.422,.379,,
48,1966-01-18,DET,BOS,DET,1.0,.422,.379,,
48,1966-01-18,ATL,NYK,ATL,2.0,,,,
53,1966-01-18,CIN,LAL,CIN,11.0,.505,.359,,
48,1966-01-18,SAC,LAL,SAC,11.0,.505,.359,,
47,1966-01-18,PHI,BAL,PHI,11.0,.446,.439,,
53,1966-01-19,BOS,WAS,BOS,40.0,.462,.306,,
48,1966-01-19,PHI,DET,PHI,17.0,.448,.349,,
46,1966-01-19,BOS,BAL,BOS,40.0,.462,.306,,
49,1966-01-19,PHI,DET,DET,17.0,.448,.349,,
50,1966-01-20,STL,DET,DET,11.0,.464,.351,,
49,1966-01-20,ATL,DET,ATL,11.0,.464,.351,,
54,1966-01-20,WAS,LAL,WAS,2.0,.450,.376,,
54,1966-01-20,BAL,LAL,BAL,2.0,.450,.376,,
55,1966-01-21,SFW,LAL,LAL,11.0,.511,.407,,
50,1966-01-21,DET,ATL,DET,9.0,.460,.402,,
52,1966-01-21,GSW,LAL,LAL,11.0,.511,.407,,
47,1966-01-21,BOS,CIN,BOS,17.0,.463,.368,,
48,1966-01-21,PHI,NYK,PHI,11.0,.404,.396,,
49,1966-01-21,BOS,SAC,BOS,17.0,.463,.368,,
51,1966-01-21,DET,STL,DET,9.0,.460,.402,,
55,1966-01-22,WAS,BOS,WAS,25.0,,,,
51,1966-01-22,ATL,NYK,ATL,8.0,,,,
48,1966-01-22,BAL,BOS,BAL,25.0,,,,
49,1966-01-22,STL,NYK,STL,8.0,,,,
50,1966-01-23,PHI,STL,STL,6.0,.398,.375,,
52,1966-01-23,PHI,ATL,ATL,6.0,.398,.375,,
50,1966-01-24,SAC,SFW,SAC,23.0,.550,.393,,
53,1966-01-24,CIN,GSW,GSW,23.0,.550,.393,,
53,1966-01-24,PHI,ATL,ATL,3.0,.450,.438,,
51,1966-01-24,PHI,STL,PHI,3.0,.450,.438,,
54,1966-01-25,STL,GSW,STL,35.0,.510,.355,,
54,1966-01-25,ATL,SFW,ATL,35.0,.510,.355,,
49,1966-01-25,CIN,BOS,CIN,12.0,.389,.345,,
52,1966-01-25,PHI,LAL,PHI,4.0,.385,.366,,
52,1966-01-25,NYK,DET,NYK,15.0,.429,.369,,
56,1966-01-25,PHI,LAL,LAL,4.0,.385,.366,,
51,1966-01-25,SAC,BOS,SAC,12.0,.389,.345,,
53,1966-01-26,LAL,DET,DET,16.0,,,,
55,1966-01-26,NYK,GSW,GSW,12.0,.435,.352,,
51,1966-01-26,NYK,SFW,NYK,12.0,.435,.352,,
54,1966-01-27,BOS,DET,DET,19.0,,,,
50,1966-01-27,BOS,DET,BOS,19.0,,,,
53,1966-01-28,PHI,CIN,PHI,22.0,.481,.381,,
56,1966-01-28,GSW,STL,STL,10.0,.420,.417,,
51,1966-01-28,DET,BOS,BOS,3.0,.390,.417,,
52,1966-01-28,PHI,SAC,PHI,22.0,.481,.381,,
55,1966-01-28,SFW,ATL,ATL,10.0,.420,.417,,
58,1966-01-28,LAL,BAL,LAL,15.0,.482,.442,,
56,1966-01-28,LAL,WAS,LAL,15.0,.482,.442,,
57,1966-01-29,GSW,BAL,GSW,13.0,,,,
53,1966-01-29,SAC,STL,SAC,1.0,.426,.477,,
52,1966-01-29,BOS,NYK,NYK,12.0,,,,
56,1966-01-29,CIN,ATL,CIN,1.0,.426,.477,,
57,1966-01-29,SFW,WAS,SFW,13.0,,,,
59,1966-01-30,LAL,BAL,LAL,14.0,.491,.426,,
53,1966-01-30,BOS,NYK,BOS,3.0,.444,.433,,
56,1966-01-30,PHI,DET,PHI,19.0,.485,.378,,
57,1966-01-30,ATL,CIN,ATL,17.0,.442,.406,,
58,1966-01-30,LAL,WAS,LAL,14.0,.491,.426,,
54,1966-01-30,STL,SAC,STL,17.0,.442,.406,,
59,1966-01-31,SFW,WAS,SFW,13.0,.411,.384,,
58,1966-01-31,GSW,BAL,GSW,13.0,.411,.384,,
60,1966-02-01,NYK,WAS,NYK,3.0,,,,
57,1966-02-01,BOS,DET,DET,19.0,.365,.337,,
54,1966-02-01,BOS,DET,BOS,19.0,.365,.337,,
59,1966-02-01,GSW,CIN,GSW,2.0,.434,.422,,
54,1966-02-01,NYK,BAL,NYK,3.0,,,,
55,1966-02-01,SFW,SAC,SFW,2.0,.434,.422,,
60,1966-02-02,LAL,CIN,LAL,1.0,.417,.489,,
56,1966-02-02,LAL,SAC,LAL,1.0,.417,.489,,
55,1966-02-02,DET,BOS,DET,6.0,,,,
58,1966-02-02,ATL,PHI,ATL,7.0,.470,.396,,
55,1966-02-02,STL,PHI,PHI,7.0,.470,.396,,
61,1966-02-03,WAS,STL,WAS,9.0,.500,.431,,
59,1966-02-03,BAL,ATL,BAL,9.0,.500,.431,,
61,1966-02-04,LAL,CIN,LAL,7.0,.542,.448,,
57,1966-02-04,LAL,SAC,LAL,7.0,.542,.448,,
56,1966-02-04,BOS,STL,BOS,22.0,.443,.354,,
59,1966-02-04,NYK,DET,DET,2.0,.413,.453,,
60,1966-02-04,BOS,ATL,BOS,22.0,.443,.354,,
57,1966-02-05,BAL,BOS,BAL,19.0,,,,
56,1966-02-05,NYK,PHI,NYK,7.0,.531,.478,,
62,1966-02-05,WAS,BOS,WAS,19.0,,,,
57,1966-02-06,BOS,PHI,BOS,1.0,.450,.361,,
58,1966-02-06,BOS,PHI,BOS,1.0,.463,.361,,
58,1966-02-06,SAC,SFW,SAC,1.0,.398,.376,,
61,1966-02-06,ATL,LAL,ATL,4.0,.421,.451,,
62,1966-02-06,STL,LAL,STL,4.0,.421,.451,,
60,1966-02-06,CIN,GSW,GSW,1.0,.398,.376,,
63,1966-02-07,WAS,STL,WAS,7.0,.402,.360,,
60,1966-02-07,DET,CIN,DET,6.0,,,,
59,1966-02-07,DET,SAC,SAC,6.0,,,,
62,1966-02-07,BAL,ATL,ATL,7.0,.402,.360,,
59,1966-02-07,BOS,SFW,BOS,5.0,.454,.420,,
63,1966-02-07,PHI,LAL,PHI,7.0,.481,.390,,
61,1966-02-07,BOS,GSW,GSW,5.0,.454,.420,,
62,1966-02-08,GSW,DET,GSW,10.0,.370,.394,,
61,1966-02-08,SFW,DET,DET,10.0,.370,.394,,
57,1966-02-08,NYK,PHI,NYK,13.0,.545,.477,,
60,1966-02-08,SAC,BAL,SAC,15.0,,,,
66,1966-02-08,CIN,WAS,CIN,15.0,,,,
60,1966-02-09,BOS,NYK,BOS,4.0,.447,.475,,
62,1966-02-09,PHI,DET,DET,17.0,.495,.327,,
66,1966-02-09,LAL,BAL,BAL,7.0,.405,.422,,
67,1966-02-09,LAL,WAS,WAS,7.0,.405,.422,,
63,1966-02-10,GSW,BOS,GSW,11.0,.429,.417,,
61,1966-02-10,SFW,BOS,BOS,11.0,.429,.417,,
61,1966-02-11,PHI,CIN,PHI,19.0,.402,.299,,
66,1966-02-11,BOS,GSW,BOS,3.0,.346,.362,,
62,1966-02-11,BOS,SFW,BOS,3.0,.346,.362,,
61,1966-02-11,PHI,SAC,PHI,19.0,.402,.299,,
63,1966-02-11,NYK,DET,DET,15.0,,,,
59,1966-02-11,NYK,DET,NYK,15.0,,,,
62,1966-02-12,BOS,PHI,PHI,2.0,.373,.348,,
67,1966-02-12,NYK,LAL,NYK,13.0,.515,.427,,
67,1966-02-12,BAL,GSW,BAL,9.0,,,,
62,1966-02-12,SAC,DET,SAC,27.0,,,,
68,1966-02-12,WAS,SFW,WAS,9.0,,,,
63,1966-02-12,BOS,PHI,BOS,2.0,.373,.348,,
66,1966-02-12,CIN,DET,CIN,27.0,,,,
66,1966-02-13,LAL,BOS,BOS,10.0,.416,.396,,
63,1966-02-13,STL,SAC,STL,2.0,.430,.432,,
63,1966-02-13,ATL,CIN,ATL,2.0,.430,.432,,
67,1966-02-14,PHI,DET,DET,26.0,.624,.459,,
61,1966-02-14,NYK,SFW,NYK,13.0,.542,.412,,
63,1966-02-14,PHI,DET,PHI,26.0,.624,.459,,
68,1966-02-14,NYK,GSW,GSW,13.0,.542,.412,,
66,1966-02-15,PHI,STL,PHI,12.0,.517,.467,,
68,1966-02-15,BAL,DET,BAL,9.0,,,,
66,1966-02-15,PHI,ATL,ATL,12.0,.517,.467,,
66,1966-02-15,SAC,BOS,SAC,13.0,.424,.434,,
69,1966-02-15,LAL,NYK,LAL,8.0,.522,.427,,
69,1966-02-15,WAS,DET,WAS,9.0,,,,
67,1966-02-15,CIN,BOS,CIN,13.0,.424,.434,,
69,1966-02-16,NYK,GSW,GSW,4.0,.444,.410,,
63,1966-02-16,NYK,SFW,NYK,4.0,.444,.410,,
70,1966-02-17,PHI,LAL,LAL,15.0,.637,.485,,
69,1966-02-18,DET,NYK,DET,2.0,.447,.426,,
70,1966-02-18,GSW,BOS,GSW,22.0,.461,.377,,
67,1966-02-18,BAL,SAC,BAL,4.0,.500,.410,,
70,1966-02-18,WAS,CIN,WAS,4.0,.500,.410,,
68,1966-02-18,SFW,BOS,SFW,22.0,.461,.377,,
71,1966-02-19,PHI,GSW,GSW,4.0,.471,.444,,
67,1966-02-19,NYK,CIN,NYK,11.0,.449,.408,,
68,1966-02-19,NYK,SAC,NYK,11.0,.449,.408,,
69,1966-02-19,BOS,LAL,LAL,4.0,.412,.442,,
68,1966-02-19,PHI,SFW,SFW,4.0,.471,.444,,
69,1966-02-20,SAC,DET,DET,4.0,,,,
70,1966-02-20,CIN,DET,DET,4.0,,,,
71,1966-02-20,STL,WAS,STL,3.0,.481,.447,,
67,1966-02-20,ATL,BAL,ATL,3.0,.481,.447,,
70,1966-02-21,SAC,PHI,SAC,6.0,.483,.396,,
70,1966-02-21,BOS,LAL,LAL,7.0,.490,.379,,
69,1966-02-21,CIN,PHI,PHI,6.0,.483,.396,,
71,1966-02-22,PHI,DET,DET,5.0,.471,.407,,
72,1966-02-22,BOS,GSW,GSW,8.0,.422,.384,,
68,1966-02-22,NYK,ATL,NYK,5.0,.469,.438,,
71,1966-02-22,BOS,SFW,SFW,8.0,.422,.384,,
68,1966-02-22,NYK,STL,NYK,5.0,.469,.438,,
70,1966-02-22,PHI,DET,PHI,5.0,.471,.407,,
71,1966-02-23,LAL,SAC,LAL,7.0,.495,.417,,
73,1966-02-23,LAL,CIN,LAL,7.0,.495,.417,,
72,1966-02-23,WAS,PHI,WAS,4.0,.463,.467,,
72,1966-02-23,NYK,DET,DET,2.0,.400,.354,,
71,1966-02-23,BAL,PHI,BAL,4.0,.463,.467,,
69,1966-02-23,NYK,DET,NYK,2.0,.400,.354,,
72,1966-02-24,BOS,STL,BOS,28.0,.510,.427,,
69,1966-02-24,BOS,ATL,BOS,28.0,.510,.427,,
73,1966-02-25,GSW,CIN,GSW,6.0,.495,.372,,
70,1966-02-25,PHI,NYK,PHI,6.0,.468,.481,,
72,1966-02-25,SFW,SAC,SFW,6.0,.495,.372,,
73,1966-02-26,BOS,NYK,NYK,5.0,.389,.365,,
74,1966-02-26,CIN,GSW,GSW,9.0,.458,.358,,
73,1966-02-26,SAC,SFW,SFW,9.0,.458,.358,,
73,1966-02-26,PHI,WAS,WAS,16.0,.438,.373,,
73,1966-02-26,PHI,BAL,PHI,16.0,.438,.373,,
73,1966-02-26,LAL,DET,DET,13.0,,,,
74,1966-02-27,STL,DET,STL,11.0,.527,.441,,
70,1966-02-27,ATL,DET,ATL,11.0,.527,.441,,
74,1966-02-27,WAS,BOS,WAS,40.0,,,,
74,1966-02-27,BAL,BOS,BAL,40.0,,,,
71,1966-02-28,ATL,DET,ATL,5.0,.453,.418,,
75,1966-02-28,STL,DET,DET,5.0,.453,.418,,
76,1966-03-01,DET,BAL,DET,12.0,,,,
75,1966-03-01,GSW,NYK,NYK,2.0,.472,.436,,
74,1966-03-01,SAC,PHI,SAC,2.0,.359,.398,,
75,1966-03-01,BOS,STL,STL,25.0,.471,.374,,
74,1966-03-01,CIN,PHI,CIN,2.0,.359,.398,,
72,1966-03-01,SFW,NYK,NYK,2.0,.472,.436,,
75,1966-03-01,DET,WAS,WAS,12.0,,,,
72,1966-03-01,BOS,ATL,ATL,25.0,.471,.374,,
76,1966-03-02,WAS,LAL,WAS,6.0,,,,
76,1966-03-02,BOS,NYK,BOS,36.0,.553,.373,,
76,1966-03-02,DET,GSW,DET,13.0,.426,.400,,
77,1966-03-02,DET,SFW,DET,13.0,.426,.400,,
75,1966-03-02,BAL,LAL,BAL,6.0,,,,
75,1966-03-03,PHI,SFW,PHI,10.0,.487,.407,,
77,1966-03-03,PHI,GSW,PHI,10.0,.487,.407,,
74,1966-03-04,NYK,DET,NYK,2.0,,,,
76,1966-03-04,LAL,BAL,LAL,17.0,.457,.364,,
77,1966-03-04,STL,BOS,BOS,20.0,.537,.406,,
77,1966-03-04,LAL,WAS,LAL,17.0,.457,.364,,
75,1966-03-04,PHI,SAC,SAC,4.0,.418,.423,,
78,1966-03-04,NYK,DET,DET,2.0,,,,
73,1966-03-04,ATL,BOS,ATL,20.0,.537,.406,,
76,1966-03-04,PHI,CIN,CIN,4.0,.418,.423,,
