,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
4,1982-11-06,PHI,BOS,PHI,4.0,.511,.451,30,27
3,1982-11-06,WSB,IND,WSB,4.0,.475,.485,,
4,1982-11-06,ATL,DET,ATL,2.0,.462,.433,23,19
5,1982-11-06,PHO,DAL,DAL,12.0,.560,.448,17,17
5,1982-11-06,CHI,LAC,CHI,5.0,.533,.510,20,22
4,1982-11-06,CHI,SDC,CHI,5.0,.533,.510,20,22
3,1982-11-06,LAL,UTA,UTA,3.0,.490,.506,,
5,1982-11-07,BOS,NJN,NJN,2.0,.488,.494,15,19
4,1982-11-07,LAL,POR,LAL,14.0,.552,.460,26,25
5,1982-11-07,SEA,MIL,MIL,12.0,.532,.381,23,14
5,1982-11-07,OKC,MIL,MIL,12.0,.532,.381,23,14
5,1982-11-07,SAS,PHO,SAS,1.0,.375,.456,10,12
5,1982-11-07,BOS,BRK,BRK,2.0,.488,.494,15,29
4,1982-11-09,IND,SDC,IND,5.0,.449,.435,18,18
5,1982-11-09,ATL,DEN,DEN,1.0,.472,.416,22,16
4,1982-11-09,PHO,HOU,HOU,28.0,.544,.337,19,14
5,1982-11-09,POR,GSW,POR,15.0,.488,.506,18,21
6,1982-11-09,DET,WSB,WSB,3.0,.506,.500,23,24
6,1982-11-09,BRK,NYK,NYK,2.0,.448,.418,32,17
5,1982-11-09,SEA,CHI,CHI,1.0,.463,.540,13,24
6,1982-11-09,IND,LAC,IND,5.0,.449,.435,18,18
6,1982-11-09,DET,WAS,WAS,3.0,.506,.500,23,24
5,1982-11-09,LAL,KCK,LAL,22.0,.536,.500,19,29
3,1982-11-09,LAL,SAC,LAL,22.0,.536,.500,19,30
6,1982-11-09,SAS,UTA,SAS,14.0,.558,.477,20,18
5,1982-11-09,NJN,NYK,NYK,2.0,.448,.418,32,28
6,1982-11-09,OKC,CHI,CHI,1.0,.463,.540,13,24
5,1982-11-10,DET,IND,DET,24.0,.608,.356,25,14
5,1982-11-10,CLE,GSW,GSW,12.0,.524,.415,17,14
6,1982-11-10,NJN,NYK,NJN,9.0,.565,.475,28,19
6,1982-11-10,SEA,DAL,DAL,3.0,.440,.421,19,15
6,1982-11-10,UTA,DEN,UTA,6.0,.516,.453,29,24
7,1982-11-10,DET,IND,DET,24.0,.608,.364,22,18
6,1982-11-10,MIL,BOS,BOS,4.0,.481,.457,16,19
7,1982-11-10,OKC,DAL,DAL,3.0,.440,.421,19,15
6,1982-11-10,PHI,CHI,PHI,37.0,.564,.388,25,27
7,1982-11-10,PHO,KCK,PHO,6.0,.450,.438,29,18
6,1982-11-10,UTA,DEN,UTA,6.0,.516,.453,20,24
7,1982-11-10,BRK,NYK,BRK,9.0,.565,.475,28,19
4,1982-11-10,PHO,SAC,PHO,6.0,.450,.438,29,18
7,1982-11-11,LAC,SAS,LAC,4.0,.455,.469,14,22
5,1982-11-11,POR,HOU,POR,21.0,.548,.463,20,19
7,1982-11-11,SDC,SAS,SDC,4.0,.455,.469,14,22
8,1982-11-12,CHI,BRK,CHI,8.0,.519,.404,25,14
7,1982-11-12,CHI,NJN,CHI,8.0,.519,.404,25,14
7,1982-11-12,DET,MIL,DET,11.0,.465,.474,19,19
7,1982-11-12,BOS,DAL,BOS,8.0,.575,.470,21,20
8,1982-11-12,DET,MIL,DET,11.0,.465,.474,16,19
7,1982-11-12,NYK,WSB,WSB,1.0,.452,.440,27,
6,1982-11-12,ATL,UTA,UTA,8.0,.532,.482,29,22
6,1982-11-12,PHO,CLE,PHO,13.0,.456,.398,18,26
6,1982-11-12,IND,PHI,PHI,9.0,.500,.530,16,31
6,1982-11-12,LAL,HOU,LAL,31.0,.515,.374,,
7,1982-11-12,POR,DEN,DEN,17.0,.631,.434,22,18
7,1982-11-12,NYK,WAS,WAS,1.0,.452,.440,27,
8,1982-11-13,OKC,SAS,SAS,9.0,.532,.409,22,17
8,1982-11-13,DEN,DAL,DAL,10.0,.530,.567,10,18
8,1982-11-13,KCK,LAC,LAC,1.0,.583,.535,25,28
8,1982-11-13,SEA,SAS,SAS,9.0,.532,.409,22,17
9,1982-11-13,NYK,DET,NYK,12.0,.457,.437,,
8,1982-11-13,IND,CHI,IND,4.0,.500,.489,24,28
7,1982-11-13,GSW,ATL,GSW,13.0,.540,.453,18,16
7,1982-11-13,PHI,NJN,NJN,10.0,.494,.385,27,25
9,1982-11-13,PHI,BRK,BRK,10.0,.494,.385,27,25
5,1982-11-13,SAC,SDC,SDC,1.0,.583,.535,25,28
8,1982-11-14,PHI,WSB,PHI,9.0,.451,.424,22,18
9,1982-11-14,PHO,POR,POR,8.0,.537,.434,23,20
7,1982-11-14,LAL,CLE,LAL,13.0,.538,.547,11,22
8,1982-11-14,PHI,WAS,PHI,9.0,.451,.424,24,18
9,1982-11-14,OKC,HOU,HOU,3.0,.461,.400,16,10
7,1982-11-14,SEA,HOU,HOU,3.0,.461,.400,16,10
7,1982-11-14,LAL,CLE,LAL,13.0,.538,.547,11,24
8,1982-11-14,BOS,MIL,MIL,2.0,.461,.481,23,24
9,1982-11-16,KCK,SAS,SAS,3.0,.456,.506,8,22
8,1982-11-16,PHO,LAL,PHO,8.0,.548,.517,12,21
9,1982-11-16,CHI,GSW,CHI,5.0,.547,.474,20,15
6,1982-11-16,SAC,SAS,SAS,3.0,.456,.506,7,22
9,1982-11-16,DEN,SDC,SDC,6.0,.531,.514,18,25
8,1982-11-16,POR,ATL,POR,19.0,.494,.434,23,23
8,1982-11-16,MIL,IND,MIL,12.0,.580,.539,23,23
8,1982-11-16,NYK,HOU,NYK,27.0,.560,.507,15,30
9,1982-11-16,DEN,LAC,LAC,6.0,.531,.514,18,25
10,1982-11-17,UTA,BRK,UTA,4.0,.506,.442,26,27
10,1982-11-17,SAS,WSB,WSB,2.0,.484,.534,13,12
8,1982-11-17,UTA,NJN,UTA,4.0,.506,.442,26,27
9,1982-11-17,DAL,LAL,DAL,1.0,.473,.528,19,14
9,1982-11-17,SAS,WAS,WAS,2.0,.484,.534,13,12
9,1982-11-17,PHI,DET,PHI,17.0,.550,.472,20,25
9,1982-11-17,IND,GSW,IND,2.0,.560,.551,19,29
9,1982-11-17,SEA,ATL,SEA,22.0,.582,.444,23,27
9,1982-11-17,BOS,HOU,BOS,18.0,.510,.422,18,19
10,1982-11-17,OKC,ATL,OKC,22.0,.582,.444,23,27
10,1982-11-17,PHI,DET,PHI,17.0,.550,.472,20,24
10,1982-11-18,DEN,PHO,PHO,11.0,.483,.423,19,21
8,1982-11-18,SDC,CLE,SDC,9.0,.500,.513,18,17
10,1982-11-18,LAC,CLE,LAC,9.0,.500,.513,18,17
10,1982-11-18,MIL,NYK,NYK,12.0,.480,.369,22,19
11,1982-11-19,DET,GSW,DET,4.0,.435,.464,14,16
10,1982-11-19,CHI,UTA,CHI,16.0,.520,.413,28,24
11,1982-11-19,POR,NJN,POR,10.0,.582,.484,20,16
10,1982-11-19,LAL,WSB,LAL,30.0,.553,.434,,
10,1982-11-19,BOS,SAS,BOS,8.0,.505,.512,14,19
10,1982-11-19,LAL,WAS,LAL,30.0,.553,.434,,
9,1982-11-19,SEA,CLE,SEA,7.0,.526,.456,11,13
10,1982-11-19,HOU,IND,IND,11.0,.548,.519,20,25
11,1982-11-19,PHI,MIL,PHI,12.0,.531,.500,22,17
11,1982-11-19,OKC,CLE,OKC,7.0,.526,.456,11,13
11,1982-11-19,POR,BRK,POR,10.0,.582,.484,20,16
11,1982-11-20,CHI,DET,CHI,3.0,.556,.535,17,20
10,1982-11-20,PHO,ATL,PHO,11.0,.405,.415,27,34
11,1982-11-20,BOS,NYK,NYK,14.0,.569,.407,22,10
11,1982-11-20,WSB,LAC,LAC,8.0,.447,.384,17,20
7,1982-11-20,SAC,DAL,DAL,7.0,.511,.449,14,18
10,1982-11-20,KCK,DAL,DAL,7.0,.511,.449,14,17
11,1982-11-20,WAS,SDC,SDC,8.0,.447,.384,17,20
11,1982-11-20,SAS,GSW,SAS,22.0,.623,.483,19,16
12,1982-11-21,NJN,OKC,OKC,20.0,.462,.341,17,20
11,1982-11-21,LAL,DEN,LAL,14.0,.559,.468,19,22
10,1982-11-21,POR,CLE,POR,50.0,.548,.432,11,25
12,1982-11-21,BRK,SEA,SEA,20.0,.462,.341,17,20
11,1982-11-21,MIL,IND,IND,11.0,.524,.463,17,17
12,1982-11-23,SAS,DEN,SAS,10.0,.505,.485,9,19
13,1982-11-23,DET,HOU,HOU,22.0,.554,.436,23,21
13,1982-11-23,BRK,GSW,GSW,7.0,.563,.418,22,15
13,1982-11-23,POR,PHI,PHI,3.0,.494,.483,15,22
11,1982-11-23,ATL,CHI,ATL,30.0,.554,.345,20,20
11,1982-11-23,UTA,CLE,CLE,22.0,.511,.412,16,19
12,1982-11-23,NJN,GSW,GSW,7.0,.563,.418,22,15
12,1982-11-23,IND,NYK,NYK,4.0,.436,.500,18,27
11,1982-11-23,POR,PHI,PHI,3.0,.494,.483,16,21
14,1982-11-24,KCK,DET,KCK,10.0,.442,.421,,
13,1982-11-24,MIL,UTA,MIL,13.0,.543,.479,21,17
13,1982-11-24,DAL,CHI,DAL,6.0,.537,.534,18,25
13,1982-11-24,LAL,OKC,OKC,18.0,.526,.424,16,18
13,1982-11-24,DEN,SAS,DEN,6.0,.500,.475,14,19
12,1982-11-24,LAC,NJN,LAC,5.0,.494,.517,19,19
13,1982-11-24,WSB,PHO,PHO,13.0,.550,.434,20,18
12,1982-11-24,LAL,SEA,SEA,18.0,.526,.424,16,18
8,1982-11-24,SAC,DET,SAC,10.0,.442,.421,,
12,1982-11-24,WAS,PHO,PHO,13.0,.550,.434,20,18
13,1982-11-24,PHI,IND,IND,15.0,.612,.435,27,15
12,1982-11-24,BOS,POR,BOS,9.0,.390,.402,12,22
14,1982-11-24,SDC,BRK,SDC,5.0,.494,.517,19,19
9,1982-11-25,SAC,HOU,HOU,9.0,.435,.359,21,21
12,1982-11-25,KCK,HOU,HOU,9.0,.435,.359,21,21
14,1982-11-26,OKC,DEN,OKC,21.0,.563,.400,24,18
13,1982-11-26,BOS,UTA,BOS,34.0,.532,.443,19,23
14,1982-11-26,SAS,CHI,SAS,2.0,.495,.531,15,22
14,1982-11-26,PHO,NJN,PHO,11.0,.566,.481,30,29
13,1982-11-26,WAS,IND,IND,2.0,.452,.444,20,16
14,1982-11-26,SEA,DEN,SEA,21.0,.563,.400,24,18
15,1982-11-26,DET,POR,DET,14.0,.491,.463,21,24
13,1982-11-26,LAL,SDC,SDC,2.0,.490,.480,,
14,1982-11-26,WSB,IND,IND,2.0,.452,.444,20,16
13,1982-11-26,LAL,LAC,LAC,2.0,.490,.480,,
12,1982-11-26,PHI,CLE,CLE,18.0,.538,.432,12,17
15,1982-11-26,PHO,BRK,PHO,11.0,.566,.481,30,29
14,1982-11-27,MIL,NYK,MIL,13.0,.539,.500,19,18
16,1982-11-27,WSB,POR,WSB,17.0,.506,.412,18,18
14,1982-11-27,DEN,LAC,DEN,16.0,.562,.505,21,24
10,1982-11-27,SAC,PHO,SAC,6.0,.425,.526,16,26
15,1982-11-27,OKC,GSW,GSW,15.0,.617,.533,12,16
15,1982-11-27,HOU,CHI,HOU,9.0,.438,.427,17,27
15,1982-11-27,KCK,PHO,KCK,6.0,.425,.526,16,26
12,1982-11-27,SAS,DAL,DAL,1.0,.456,.544,18,19
14,1982-11-27,WAS,POR,WAS,17.0,.506,.412,18,18
14,1982-11-27,PHI,UTA,PHI,13.0,.491,.505,18,16
15,1982-11-27,DEN,SDC,DEN,16.0,.562,.505,21,24
12,1982-11-27,ATL,IND,ATL,19.0,.516,.398,15,19
13,1982-11-27,SEA,GSW,GSW,15.0,.617,.533,12,16
13,1982-11-28,CLE,KCK,CLE,8.0,.506,.488,16,14
14,1982-11-28,LAL,GSW,LAL,15.0,.589,.525,22,22
11,1982-11-28,CLE,SAC,CLE,8.0,.506,.488,16,14
14,1982-11-28,BOS,MIL,BOS,15.0,.520,.457,19,14
13,1982-11-30,ATL,PHI,ATL,14.0,.447,.409,14,21
13,1982-11-30,DAL,DEN,DEN,11.0,.551,.515,11,8
14,1982-11-30,MIL,CLE,MIL,10.0,.410,.363,11,19
15,1982-11-30,POR,LAC,POR,7.0,.575,.443,20,15
17,1982-11-30,POR,SDC,POR,7.0,.575,.443,20,15
16,1982-11-30,BRK,KCK,BRK,9.0,.547,.462,30,24
15,1982-11-30,SAS,LAL,SAS,3.0,.570,.495,14,11
15,1982-11-30,GSW,PHO,GSW,12.0,.512,.489,22,23
12,1982-11-30,NJN,SAC,NJN,9.0,.547,.462,30,24
14,1982-11-30,NYK,UTA,NYK,31.0,.521,.465,14,29
15,1982-11-30,ATL,PHI,ATL,14.0,.447,.409,12,21
15,1982-11-30,DET,BOS,BOS,7.0,.491,.571,18,26
17,1982-12-01,DET,SAS,DET,8.0,.548,.391,17,18
16,1982-12-01,SEA,LAC,SEA,21.0,.566,.450,27,26
13,1982-12-01,SAC,CHI,SAC,11.0,.577,.490,18,18
15,1982-12-01,NYK,CLE,CLE,17.0,.554,.417,22,29
16,1982-12-01,MIL,IND,IND,20.0,.600,.500,18,19
17,1982-12-01,BRK,WSB,WSB,6.0,.545,.435,25,20
14,1982-12-01,BOS,ATL,BOS,25.0,.505,.384,20,25
16,1982-12-01,KCK,CHI,KCK,11.0,.577,.490,18,17
15,1982-12-01,NJN,WAS,WAS,6.0,.545,.435,25,20
16,1982-12-01,OKC,SDC,OKC,21.0,.566,.450,27,26
14,1982-12-01,LAL,HOU,HOU,11.0,.506,.476,16,23
17,1982-12-02,PHI,PHO,PHO,8.0,.446,.524,16,19
18,1982-12-02,UTA,POR,UTA,7.0,.540,.516,16,21
14,1982-12-02,DAL,GSW,DAL,10.0,.500,.483,20,20
16,1982-12-02,PHI,PHO,PHO,8.0,.446,.524,16,21
17,1982-12-03,MIL,BOS,MIL,3.0,.495,.527,12,18
16,1982-12-03,WAS,NYK,WAS,7.0,.545,.453,,
16,1982-12-03,WSB,NYK,WSB,7.0,.545,.453,,
17,1982-12-03,PHI,LAC,LAC,17.0,.495,.447,22,25
15,1982-12-03,SAS,HOU,SAS,10.0,.379,.421,10,22
18,1982-12-03,BRK,ATL,ATL,8.0,.478,.464,13,24
17,1982-12-03,LAL,POR,LAL,15.0,.516,.443,21,20
16,1982-12-03,IND,CLE,IND,8.0,.505,.500,10,21
14,1982-12-03,GSW,SAC,SAC,16.0,.565,.462,22,22
17,1982-12-03,GSW,KCK,KCK,16.0,.565,.462,22,22
15,1982-12-03,NJN,ATL,ATL,8.0,.478,.464,13,24
17,1982-12-03,DEN,CHI,DEN,8.0,.455,.485,25,33
17,1982-12-03,PHI,SDC,SDC,17.0,.495,.447,22,25
18,1982-12-04,LAC,PHO,PHO,10.0,.495,.542,17,19
15,1982-12-04,WSB,DAL,DAL,10.0,.582,.506,15,14
17,1982-12-04,WAS,DAL,DAL,10.0,.582,.506,15,15
18,1982-12-04,SDC,PHO,PHO,10.0,.495,.542,17,19
18,1982-12-04,CLE,IND,CLE,20.0,.505,.376,22,23
16,1982-12-04,ATL,NYK,NYK,1.0,.467,.420,21,20
17,1982-12-04,CLE,IND,CLE,20.0,.505,.376,21,23
18,1982-12-04,BOS,DET,DET,7.0,.475,.400,,
18,1982-12-04,UTA,CHI,UTA,7.0,.500,.495,15,13
16,1982-12-04,HOU,SAS,HOU,1.0,.482,.419,22,18
19,1982-12-05,BRK,MIL,BRK,5.0,.406,.512,25,29
18,1982-12-05,PHI,LAL,LAL,10.0,.500,.471,20,24
19,1982-12-05,NJN,MIL,NJN,5.0,.406,.512,25,29
18,1982-12-05,GSW,UTA,GSW,8.0,.515,.461,30,19
15,1982-12-05,SAC,SEA,SAC,3.0,.489,.488,27,25
17,1982-12-05,KCK,OKC,KCK,3.0,.489,.488,27,26
16,1982-12-07,SAS,DAL,SAS,14.0,.517,.435,17,16
18,1982-12-07,OKC,HOU,HOU,19.0,.500,.371,14,17
22,1982-12-07,POR,UTA,POR,16.0,.552,.456,17,14
17,1982-12-07,ATL,CLE,CLE,12.0,.513,.500,16,21
17,1982-12-07,SEA,HOU,HOU,19.0,.500,.371,14,17
19,1982-12-07,CHI,NYK,CHI,6.0,.463,.418,30,22
18,1982-12-07,CHI,NYK,CHI,6.0,.463,.418,31,22
19,1982-12-07,GSW,SDC,GSW,7.0,.590,.461,18,21
19,1982-12-07,GSW,LAC,GSW,7.0,.590,.461,18,22
19,1982-12-08,BOS,CLE,BOS,20.0,.560,.476,15,22
19,1982-12-08,DAL,OKC,DAL,16.0,.511,.471,15,19
19,1982-12-08,LAL,PHO,LAL,3.0,.449,.396,20,17
22,1982-12-08,BRK,WSB,BRK,3.0,.456,.463,19,16
18,1982-12-08,PHI,ATL,PHI,47.0,.602,.383,11,16
22,1982-12-08,CHI,MIL,MIL,10.0,.518,.505,23,23
17,1982-12-08,DAL,SEA,DAL,16.0,.511,.471,15,19
18,1982-12-08,UTA,HOU,UTA,8.0,.521,.427,25,20
19,1982-12-08,PHI,ATL,PHI,47.0,.602,.383,11,17
18,1982-12-08,NJN,WAS,NJN,3.0,.456,.463,19,16
24,1982-12-08,SAS,KCK,KCK,1.0,.412,.435,23,19
18,1982-12-08,IND,DEN,IND,4.0,.527,.458,30,25
19,1982-12-08,NYK,DET,DET,11.0,.570,.429,22,21
16,1982-12-08,SAS,SAC,SAC,1.0,.412,.435,23,19
19,1982-12-09,WAS,DEN,WAS,8.0,.455,.425,16,28
19,1982-12-09,WSB,DEN,WSB,8.0,.455,.425,17,27
22,1982-12-09,POR,GSW,GSW,9.0,.487,.425,21,15
23,1982-12-10,GSW,SEA,SEA,1.0,.467,.481,15,26
17,1982-12-10,SAC,SDC,SAC,12.0,.579,.377,,
22,1982-12-10,IND,NYK,IND,8.0,.493,.438,18,25
18,1982-12-10,DAL,DET,DET,1.0,.454,.441,15,18
22,1982-12-10,BOS,PHI,BOS,26.0,.495,.410,25,22
22,1982-12-10,DEN,CLE,CLE,10.0,.588,.519,13,21
22,1982-12-10,IND,NYK,IND,8.0,.493,.438,18,26
19,1982-12-10,PHO,HOU,PHO,14.0,.486,.393,26,21
22,1982-12-10,KCK,LAC,KCK,12.0,.579,.377,,
22,1982-12-10,GSW,OKC,OKC,1.0,.467,.481,15,26
19,1982-12-10,MIL,ATL,ATL,21.0,.473,.415,13,21
23,1982-12-10,SAS,BRK,BRK,12.0,.500,.494,15,31
25,1982-12-10,SAS,NJN,NJN,12.0,.500,.494,15,31
22,1982-12-10,LAL,UTA,UTA,6.0,.577,.571,,
23,1982-12-11,NYK,WSB,NYK,6.0,.432,.419,12,13
22,1982-12-11,ATL,CHI,CHI,10.0,.485,.480,10,17
18,1982-12-11,SAC,SAS,SAS,12.0,.590,.590,19,25
23,1982-12-11,PHI,DET,PHI,17.0,.540,.500,19,28
26,1982-12-11,KCK,SAS,SAS,12.0,.590,.590,19,25
22,1982-12-11,NYK,WAS,NYK,6.0,.432,.419,12,13
24,1982-12-11,LAL,GSW,GSW,21.0,.571,.455,27,21
19,1982-12-11,DAL,SDC,DAL,6.0,.566,.489,16,24
22,1982-12-11,UTA,HOU,HOU,7.0,.521,.444,23,17
23,1982-12-11,DAL,LAC,DAL,6.0,.566,.489,16,24
23,1982-12-12,POR,PHO,POR,5.0,.400,.482,10,17
23,1982-12-12,BOS,DEN,BOS,14.0,.464,.458,21,20
23,1982-12-12,MIL,IND,MIL,12.0,.457,.526,15,18
24,1982-12-14,WSB,CHI,CHI,6.0,.484,.435,15,17
24,1982-12-14,POR,LAL,POR,4.0,.568,.538,17,14
23,1982-12-14,PHO,OKC,OKC,5.0,.470,.443,18,18
24,1982-12-14,DET,NYK,NYK,5.0,.468,.470,19,21
22,1982-12-14,GSW,DAL,GSW,9.0,.557,.484,16,18
23,1982-12-14,SAS,HOU,HOU,9.0,.477,.459,14,20
23,1982-12-14,WAS,CHI,CHI,6.0,.484,.435,15,17
24,1982-12-14,PHO,SEA,SEA,5.0,.470,.443,18,18
23,1982-12-15,ATL,IND,IND,6.0,.542,.418,23,14
24,1982-12-15,DEN,MIL,MIL,15.0,.462,.444,10,17
19,1982-12-15,SAC,NJN,SAC,1.0,.495,.489,14,28
24,1982-12-15,UTA,SDC,UTA,6.0,.567,.462,20,16
24,1982-12-15,UTA,LAC,UTA,6.0,.567,.462,23,16
24,1982-12-15,KCK,BRK,KCK,1.0,.495,.489,14,28
24,1982-12-15,BOS,DET,DET,4.0,.458,.433,21,21
24,1982-12-15,PHI,CLE,PHI,6.0,.486,.478,17,15
23,1982-12-15,PHI,CLE,PHI,6.0,.486,.478,18,14
23,1982-12-16,SEA,DAL,SEA,10.0,.458,.380,10,16
25,1982-12-16,POR,LAC,LAC,8.0,.557,.488,26,21
26,1982-12-16,POR,SDC,SDC,8.0,.557,.488,26,21
26,1982-12-16,GSW,PHO,PHO,4.0,.447,.542,16,26
24,1982-12-16,ATL,CLE,ATL,9.0,.482,.506,14,19
24,1982-12-16,OKC,DAL,OKC,10.0,.458,.380,10,16
25,1982-12-16,SAS,DEN,DEN,12.0,.494,.472,20,16
25,1982-12-16,NYK,BOS,NYK,8.0,.484,.408,21,22
24,1982-12-17,HOU,IND,HOU,7.0,.551,.549,16,20
29,1982-12-17,SAS,UTA,SAS,7.0,.459,.505,22,22
25,1982-12-17,OKC,KCK,OKC,3.0,.415,.471,23,25
25,1982-12-17,LAL,BRK,LAL,11.0,.586,.449,,
22,1982-12-17,SEA,SAC,SEA,3.0,.415,.471,23,25
26,1982-12-17,PHI,NYK,PHI,14.0,.579,.487,19,20
25,1982-12-17,LAL,NJN,LAL,11.0,.586,.449,,
25,1982-12-17,MIL,CHI,MIL,22.0,.500,.384,18,23
26,1982-12-17,WSB,DET,DET,9.0,.522,.448,,
24,1982-12-17,WAS,DET,DET,9.0,.522,.448,,
25,1982-12-18,UTA,HOU,UTA,19.0,.457,.416,,
24,1982-12-18,POR,DAL,POR,3.0,.545,.477,17,16
26,1982-12-18,SEA,LAC,LAC,14.0,.557,.461,17,24
26,1982-12-18,WSB,PHI,WSB,3.0,.435,.437,13,15
25,1982-12-18,WAS,PHI,WAS,3.0,.435,.437,13,15
25,1982-12-18,BOS,ATL,ATL,4.0,.448,.398,19,15
26,1982-12-18,BRK,DEN,DEN,9.0,.537,.409,24,21
26,1982-12-18,PHO,LAL,PHO,26.0,.540,.421,16,16
26,1982-12-18,OKC,SDC,SDC,14.0,.557,.461,17,24
27,1982-12-18,KCK,GSW,GSW,16.0,.471,.452,32,35
26,1982-12-18,NJN,DEN,DEN,9.0,.537,.409,24,21
25,1982-12-18,DET,CLE,CLE,7.0,.487,.429,18,14
23,1982-12-18,SAC,GSW,GSW,16.0,.471,.452,32,35
26,1982-12-18,CHI,IND,CHI,4.0,.489,.495,14,16
26,1982-12-18,PHO,LAL,PHO,26.0,.540,.421,15,16
25,1982-12-19,LAL,DAL,LAL,2.0,.527,.430,20,14
27,1982-12-19,MIL,SAS,MIL,15.0,.484,.414,12,15
27,1982-12-19,DET,BOS,BOS,17.0,.557,.475,21,20
27,1982-12-20,UTA,KCK,UTA,2.0,.477,.471,16,20
24,1982-12-20,UTA,SAC,UTA,2.0,.477,.471,16,20
28,1982-12-21,PHI,BOS,PHI,17.0,.517,.462,22,21
27,1982-12-21,OKC,POR,OKC,5.0,.466,.388,15,17
26,1982-12-21,WSB,CLE,WSB,3.0,.429,.451,19,20
28,1982-12-21,SEA,POR,SEA,5.0,.466,.388,15,17
29,1982-12-21,DET,NJN,NJN,5.0,.500,.426,27,22
27,1982-12-21,CHI,ATL,CHI,8.0,.466,.500,18,19
26,1982-12-21,CHI,ATL,CHI,8.0,.466,.500,18,20
27,1982-12-21,DET,BRK,BRK,5.0,.500,.426,27,22
27,1982-12-21,DAL,LAC,LAC,3.0,.517,.511,13,16
27,1982-12-21,PHO,SAS,SAS,1.0,.490,.484,7,14
28,1982-12-21,NYK,MIL,NYK,7.0,.456,.405,19,19
28,1982-12-21,GSW,HOU,GSW,7.0,.513,.500,20,23
26,1982-12-21,WAS,CLE,WAS,3.0,.429,.451,19,20
26,1982-12-21,DAL,SDC,SDC,3.0,.517,.511,13,16
27,1982-12-21,PHI,BOS,PHI,17.0,.517,.462,21,22
27,1982-12-22,CLE,IND,CLE,2.0,.494,.477,19,17
28,1982-12-22,LAL,UTA,LAL,24.0,.509,.433,22,25
25,1982-12-22,SAC,DEN,SAC,44.0,.574,.384,24,28
29,1982-12-22,BOS,CHI,BOS,9.0,.472,.470,12,21
27,1982-12-22,KCK,DEN,KCK,44.0,.574,.384,24,28
27,1982-12-23,POR,HOU,POR,6.0,.465,.432,21,21
27,1982-12-23,MIL,ATL,MIL,11.0,.500,.429,12,18
29,1982-12-23,LAL,SDC,SDC,5.0,.598,.462,,
28,1982-12-23,DEN,DET,DET,8.0,.557,.525,13,12
27,1982-12-23,NJN,WAS,NJN,7.0,.430,.432,,
29,1982-12-23,SEA,GSW,SEA,25.0,.588,.417,22,23
28,1982-12-23,LAL,LAC,LAC,5.0,.598,.462,,
28,1982-12-23,BRK,WSB,BRK,7.0,.430,.432,,
27,1982-12-23,PHO,DAL,PHO,19.0,.590,.473,17,15
30,1982-12-23,DEN,DET,DET,8.0,.557,.525,16,12
28,1982-12-23,OKC,GSW,OKC,25.0,.588,.417,22,23
29,1982-12-25,BRK,NYK,NYK,2.0,.554,.516,,
28,1982-12-25,NJN,NYK,NYK,2.0,.554,.516,,
29,1982-12-25,POR,OKC,POR,7.0,.506,.434,16,15
29,1982-12-25,PHO,UTA,UTA,10.0,.500,.406,16,18
28,1982-12-25,ATL,WSB,WSB,6.0,.487,.400,26,24
30,1982-12-25,POR,SEA,POR,7.0,.506,.434,16,15
28,1982-12-25,ATL,WAS,WAS,6.0,.487,.400,26,24
31,1982-12-26,SDC,POR,SDC,7.0,.566,.477,28,21
26,1982-12-26,SAC,UTA,SAC,2.0,.500,.506,15,20
30,1982-12-26,SEA,PHO,SEA,1.0,.400,.363,15,13
28,1982-12-26,LAL,HOU,HOU,2.0,.447,.479,15,26
28,1982-12-26,IND,NYK,IND,6.0,.409,.411,22,25
28,1982-12-26,PHI,SAS,SAS,2.0,.480,.535,6,18
31,1982-12-26,MIL,DET,MIL,10.0,.454,.443,15,17
30,1982-12-26,KCK,UTA,KCK,2.0,.500,.506,15,20
30,1982-12-26,OKC,PHO,OKC,1.0,.400,.363,15,13
29,1982-12-26,LAC,POR,LAC,7.0,.566,.477,28,21
30,1982-12-27,BRK,CLE,BRK,12.0,.447,.444,22,26
29,1982-12-27,WAS,CHI,WAS,2.0,.444,.429,21,23
29,1982-12-27,DEN,GSW,DEN,2.0,.541,.563,17,17
29,1982-12-27,WSB,CHI,WSB,2.0,.444,.429,21,21
28,1982-12-27,NJN,CLE,NJN,12.0,.447,.444,22,26
30,1982-12-28,ATL,LAC,ATL,10.0,.532,.500,22,22
30,1982-12-28,DEN,IND,DEN,5.0,.495,.517,14,18
30,1982-12-28,KCK,BOS,KCK,5.0,.500,.505,18,17
30,1982-12-28,MIL,CHI,CHI,10.0,.488,.415,9,20
29,1982-12-28,PHI,HOU,HOU,11.0,.479,.365,25,26
32,1982-12-28,UTA,DET,UTA,7.0,.416,.408,15,19
29,1982-12-28,ATL,SDC,ATL,10.0,.532,.500,16,22
27,1982-12-28,SAC,BOS,SAC,5.0,.500,.505,18,17
31,1982-12-28,PHO,POR,PHO,22.0,.522,.422,19,16
30,1982-12-29,PHI,DAL,DAL,10.0,.461,.449,18,25
32,1982-12-29,WSB,MIL,WSB,7.0,.494,.391,17,17
30,1982-12-29,NJN,ATL,NJN,5.0,.506,.449,22,20
31,1982-12-29,LAL,GSW,GSW,10.0,.606,.505,21,13
