,Date,Winner,Loser,HomeTeam,MOV,Winner_FG%,Loser_FG%,Winner_TOV,Loser_TOV
15,2000-12-02,PHI,CLE,CLE,34.0,.551,.333,11,14
17,2000-12-03,SEA,GSW,SEA,16.0,.566,.462,12,12
16,2000-12-03,BOS,LAC,BOS,9.0,.430,.375,16,19
16,2000-12-03,SAS,MEM,MEM,18.0,.547,.388,14,13
15,2000-12-03,PHO,POR,PHO,5.0,.410,.411,14,21
15,2000-12-03,MIL,IND,MIL,12.0,.381,.424,15,21
15,2000-12-03,SAS,VAN,VAN,18.0,.547,.388,14,13
18,2000-12-03,OKC,GSW,OKC,16.0,.566,.462,12,12
16,2000-12-03,DET,WAS,DET,6.0,.421,.407,19,17
17,2000-12-03,LAL,DAL,LAL,2.0,.440,.500,15,11
17,2000-12-04,DEN,PHI,DEN,7.0,.400,.400,13,20
18,2000-12-04,NYK,LAC,NYK,28.0,.564,.452,12,22
17,2000-12-05,IND,BRK,IND,24.0,.459,.268,20,15
17,2000-12-05,MIA,ATL,ATL,8.0,.507,.493,14,15
15,2000-12-05,SAC,SAS,SAC,6.0,.360,.354,13,22
16,2000-12-05,CLE,CHH,CLE,5.0,.359,.300,15,12
16,2000-12-05,IND,NJN,IND,24.0,.459,.268,20,15
18,2000-12-05,CLE,CHO,CLE,5.0,.359,.300,15,12
18,2000-12-05,HOU,DAL,HOU,7.0,.500,.468,14,14
16,2000-12-05,UTA,TOR,UTA,14.0,.553,.392,14,14
16,2000-12-05,MIN,CHI,MIN,10.0,.500,.430,13,14
17,2000-12-05,MEM,DET,MEM,8.0,.474,.474,10,16
17,2000-12-05,VAN,DET,VAN,8.0,.474,.474,10,16
17,2000-12-05,ORL,BOS,ORL,3.0,.519,.507,9,17
18,2000-12-05,LAL,PHI,LAL,11.0,.435,.402,14,12
17,2000-12-06,MIL,NJN,NJN,22.0,.526,.400,19,12
18,2000-12-06,MIL,BRK,BRK,22.0,.526,.400,19,12
18,2000-12-06,GSW,LAL,GSW,3.0,.521,.543,18,20
19,2000-12-06,DET,OKC,OKC,13.0,.500,.425,15,14
19,2000-12-06,POR,TOR,POR,7.0,.476,.440,10,11
19,2000-12-06,DAL,NYK,DAL,9.0,.548,.378,16,6
18,2000-12-06,DET,SEA,SEA,13.0,.500,.425,15,14
18,2000-12-06,MIA,DEN,MIA,17.0,.465,.370,16,17
17,2000-12-06,CHH,IND,CHH,3.0,.473,.403,11,14
19,2000-12-06,CHO,IND,CHO,3.0,.473,.403,11,14
17,2000-12-06,CLE,CHI,CHI,4.0,.487,.434,18,17
19,2000-12-06,LAC,WAS,WAS,5.0,.395,.438,15,21
18,2000-12-07,MIN,WAS,MIN,17.0,.524,.446,15,18
19,2000-12-07,ORL,DEN,ORL,10.0,.424,.400,13,10
18,2000-12-07,UTA,MEM,UTA,11.0,.488,.439,13,24
22,2000-12-07,NYK,SAS,SAS,3.0,.455,.409,14,12
18,2000-12-07,UTA,VAN,UTA,11.0,.488,.439,13,24
18,2000-12-07,PHO,MIL,MIL,8.0,.494,.481,10,11
22,2000-12-08,CHH,LAC,CHH,5.0,.507,.471,10,19
18,2000-12-08,DAL,CHI,DAL,19.0,.494,.442,13,20
19,2000-12-08,TOR,GSW,GSW,16.0,.477,.414,21,20
18,2000-12-08,MIA,ATL,MIA,4.0,.375,.400,9,21
22,2000-12-08,OKC,LAL,LAL,8.0,.513,.420,13,8
18,2000-12-08,PHI,POR,POR,13.0,.526,.481,14,15
22,2000-12-08,CHO,LAC,CHO,5.0,.507,.471,10,19
18,2000-12-08,SAC,HOU,SAC,13.0,.476,.447,15,15
17,2000-12-08,NJN,PHO,NJN,2.0,.479,.408,11,12
22,2000-12-08,SEA,LAL,LAL,8.0,.513,.420,13,8
18,2000-12-08,IND,BOS,BOS,13.0,.481,.449,13,21
19,2000-12-08,BRK,PHO,BRK,2.0,.479,.408,11,12
19,2000-12-09,PHI,MEM,MEM,4.0,.430,.342,16,18
19,2000-12-09,PHI,VAN,VAN,4.0,.430,.342,16,18
23,2000-12-09,HOU,OKC,OKC,7.0,.459,.550,9,15
22,2000-12-09,NYK,DEN,NYK,8.0,.451,.395,12,8
19,2000-12-09,POR,DET,POR,31.0,.463,.364,17,25
22,2000-12-09,UTA,GSW,UTA,11.0,.543,.500,15,16
19,2000-12-09,HOU,SEA,SEA,7.0,.459,.550,9,15
19,2000-12-09,CLE,ATL,CLE,7.0,.486,.437,15,14
19,2000-12-09,SAS,CHI,SAS,24.0,.521,.425,17,13
23,2000-12-09,IND,CHO,IND,3.0,.453,.422,12,21
23,2000-12-09,MIN,LAC,MIN,12.0,.378,.364,8,16
19,2000-12-09,IND,CHH,IND,3.0,.453,.422,12,21
19,2000-12-09,MIL,WAS,MIL,8.0,.425,.375,13,17
23,2000-12-10,DAL,NJN,NJN,26.0,.529,.329,16,15
22,2000-12-10,LAL,DET,LAL,24.0,.522,.420,12,12
19,2000-12-10,BOS,DEN,BOS,2.0,.378,.386,17,18
22,2000-12-10,DAL,BRK,BRK,26.0,.529,.329,16,15
22,2000-12-10,SAC,MIA,SAC,4.0,.402,.463,15,22
18,2000-12-10,PHO,TOR,TOR,8.0,.425,.383,9,12
24,2000-12-11,LAC,ORL,LAC,12.0,.432,.400,12,10
22,2000-12-11,HOU,MEM,MEM,7.0,.407,.375,14,8
22,2000-12-11,PHO,CHI,CHI,6.0,.444,.430,15,14
19,2000-12-11,SAS,UTA,UTA,8.0,.426,.380,21,13
22,2000-12-11,MIN,PHI,PHI,5.0,.421,.400,14,19
22,2000-12-11,HOU,VAN,VAN,7.0,.407,.375,14,8
23,2000-12-12,POR,GSW,GSW,8.0,.494,.404,14,18
22,2000-12-12,TOR,IND,TOR,14.0,.414,.411,14,20
23,2000-12-12,BRK,MIN,BRK,22.0,.524,.402,10,14
19,2000-12-12,CLE,DAL,CLE,5.0,.432,.400,17,7
24,2000-12-12,OKC,ORL,OKC,5.0,.434,.429,16,14
23,2000-12-12,SEA,ORL,SEA,5.0,.434,.429,16,14
23,2000-12-12,NJN,MIN,NJN,22.0,.524,.402,10,14
22,2000-12-12,ATL,SAC,ATL,8.0,.450,.414,13,12
24,2000-12-12,MIA,DEN,DEN,11.0,.474,.416,14,16
24,2000-12-12,MIL,LAL,LAL,4.0,.476,.451,11,14
25,2000-12-13,MIA,LAC,LAC,6.0,.391,.384,11,16
25,2000-12-13,OKC,VAN,VAN,1.0,.480,.419,15,11
25,2000-12-13,IND,DAL,IND,5.0,.514,.434,12,17
23,2000-12-13,DET,ATL,DET,23.0,.432,.316,15,17
22,2000-12-13,CHI,BOS,BOS,18.0,.486,.439,18,26
23,2000-12-13,MIL,UTA,UTA,9.0,.438,.447,13,13
19,2000-12-13,CHH,SAC,CHH,11.0,.470,.400,13,16
25,2000-12-13,POR,LAL,POR,10.0,.388,.407,13,9
23,2000-12-13,SEA,MEM,MEM,1.0,.480,.419,15,11
24,2000-12-13,CHO,SAC,CHO,11.0,.470,.400,13,16
23,2000-12-13,PHI,WAS,WAS,20.0,.452,.398,17,23
22,2000-12-13,PHO,SAS,PHO,10.0,.494,.375,11,14
24,2000-12-14,HOU,GSW,GSW,3.0,.486,.400,21,9
24,2000-12-14,TOR,NYK,TOR,2.0,.321,.384,18,15
25,2000-12-14,DEN,SAS,SAS,6.0,.398,.436,11,15
26,2000-12-15,LAC,PHO,PHO,10.0,.463,.359,23,15
26,2000-12-15,OKC,MIA,OKC,18.0,.506,.368,16,17
24,2000-12-15,LAL,MEM,LAL,22.0,.441,.400,13,14
24,2000-12-15,CHH,WAS,WAS,14.0,.481,.427,14,17
26,2000-12-15,DAL,PHI,PHI,18.0,.463,.429,9,17
24,2000-12-15,MIL,TOR,MIL,7.0,.452,.451,10,13
24,2000-12-15,MIN,DET,DET,9.0,.463,.368,16,14
25,2000-12-15,CHO,WAS,WAS,14.0,.481,.427,14,17
23,2000-12-15,SAC,BOS,BOS,23.0,.440,.385,8,15
24,2000-12-15,ATL,CHI,CHI,11.0,.367,.346,15,12
26,2000-12-15,LAL,VAN,LAL,22.0,.441,.400,13,14
25,2000-12-15,SEA,MIA,SEA,18.0,.506,.368,16,17
25,2000-12-15,UTA,NYK,NYK,31.0,.493,.391,18,25
24,2000-12-15,POR,ORL,POR,10.0,.519,.436,20,12
22,2000-12-15,CLE,IND,IND,8.0,.471,.400,13,20
26,2000-12-16,CHO,BOS,CHO,12.0,.543,.429,17,16
24,2000-12-16,SAS,PHO,SAS,8.0,.469,.311,22,13
26,2000-12-16,DEN,HOU,HOU,2.0,.482,.419,10,13
24,2000-12-16,BRK,ATL,ATL,6.0,.438,.438,8,20
25,2000-12-16,NJN,ATL,ATL,6.0,.438,.438,8,20
25,2000-12-16,PHI,CHI,CHI,8.0,.529,.446,16,10
25,2000-12-16,MIA,GSW,GSW,8.0,.437,.461,15,19
24,2000-12-16,CHH,BOS,CHH,12.0,.543,.429,17,16
23,2000-12-16,CLE,UTA,CLE,7.0,.447,.407,18,13
25,2000-12-16,MIN,IND,MIN,3.0,.463,.494,14,15
27,2000-12-17,WAS,LAC,LAC,9.0,.438,.420,8,13
27,2000-12-17,LAL,TOR,TOR,3.0,.458,.350,11,10
25,2000-12-17,ORL,VAN,VAN,10.0,.519,.403,11,7
27,2000-12-17,DAL,DET,DET,9.0,.468,.366,16,13
25,2000-12-17,NYK,MIL,NYK,3.0,.443,.366,21,8
23,2000-12-17,SAC,NJN,NJN,16.0,.493,.350,16,13
25,2000-12-17,SAC,BRK,BRK,16.0,.493,.350,16,13
25,2000-12-17,ORL,MEM,MEM,10.0,.519,.403,11,7
25,2000-12-18,DAL,BOS,BOS,8.0,.514,.444,12,12
26,2000-12-19,DET,PHO,PHO,5.0,.383,.369,21,16
26,2000-12-19,ATL,NYK,ATL,10.0,.453,.388,13,11
25,2000-12-19,SAS,HOU,HOU,7.0,.455,.416,12,17
26,2000-12-19,GSW,MIN,GSW,21.0,.518,.451,11,17
28,2000-12-19,LAL,MIA,MIA,2.0,.447,.405,11,5
26,2000-12-19,TOR,UTA,TOR,8.0,.461,.432,11,11
24,2000-12-19,SAC,WAS,SAC,34.0,.423,.366,9,23
26,2000-12-19,IND,CHI,CHI,5.0,.446,.400,19,14
27,2000-12-20,OKC,SAC,OKC,4.0,.384,.400,16,17
25,2000-12-20,SEA,SAC,SEA,4.0,.384,.400,16,17
27,2000-12-20,TOR,IND,IND,1.0,.375,.463,12,11
24,2000-12-20,SAS,CLE,SAS,17.0,.412,.410,13,15
27,2000-12-20,DEN,DET,DEN,2.0,.500,.483,10,15
27,2000-12-20,CHO,MIA,CHO,9.0,.371,.292,22,17
26,2000-12-20,BOS,BRK,BOS,13.0,.392,.356,15,14
26,2000-12-20,BOS,NJN,BOS,13.0,.392,.356,15,14
28,2000-12-20,CHH,MIA,CHH,9.0,.371,.292,22,17
26,2000-12-20,UTA,PHI,PHI,2.0,.437,.387,16,15
27,2000-12-20,VAN,WAS,VAN,14.0,.560,.519,20,19
26,2000-12-20,MEM,WAS,MEM,14.0,.560,.519,20,19
28,2000-12-20,LAC,MIN,LAC,7.0,.563,.427,18,13
29,2000-12-20,DAL,POR,DAL,5.0,.494,.475,17,15
26,2000-12-21,LAL,HOU,HOU,5.0,.549,.481,13,15
27,2000-12-21,ORL,CHI,ORL,11.0,.474,.421,13,12
27,2000-12-21,BOS,NYK,NYK,6.0,.417,.461,8,17
26,2000-12-21,MIL,NJN,MIL,2.0,.364,.333,17,18
27,2000-12-21,MIL,BRK,MIL,2.0,.364,.333,17,18
26,2000-12-22,SAC,VAN,VAN,2.0,.459,.448,8,12
28,2000-12-22,CHO,MIN,MIN,9.0,.407,.385,9,14
27,2000-12-22,SAS,GSW,SAS,18.0,.488,.355,16,14
30,2000-12-22,LAL,DAL,DAL,5.0,.535,.446,18,5
28,2000-12-22,DEN,POR,DEN,20.0,.523,.407,9,10
27,2000-12-22,SAC,MEM,MEM,2.0,.459,.448,8,12
28,2000-12-22,UTA,IND,IND,8.0,.494,.460,9,10
28,2000-12-22,OKC,WAS,OKC,20.0,.432,.372,13,13
28,2000-12-22,CHH,MIN,MIN,9.0,.407,.385,9,14
28,2000-12-22,SEA,WAS,SEA,20.0,.432,.372,13,13
29,2000-12-22,NYK,PHI,PHI,20.0,.446,.439,18,20
27,2000-12-22,ATL,TOR,TOR,6.0,.395,.355,13,10
25,2000-12-22,MIA,CLE,MIA,8.0,.449,.486,11,19
29,2000-12-23,CHO,SAS,CHO,4.0,.457,.405,12,17
29,2000-12-23,SAC,OKC,SAC,5.0,.388,.441,16,18
28,2000-12-23,CHH,SAS,CHH,4.0,.457,.405,12,17
28,2000-12-23,MIA,BRK,BRK,6.0,.475,.370,16,13
28,2000-12-23,GSW,HOU,HOU,8.0,.443,.440,17,17
29,2000-12-23,POR,WAS,POR,17.0,.474,.415,19,23
30,2000-12-23,MIA,NJN,NJN,6.0,.475,.370,16,13
29,2000-12-23,LAC,VAN,LAC,2.0,.419,.417,13,16
28,2000-12-23,DET,CHI,DET,13.0,.514,.467,12,20
27,2000-12-23,SAC,SEA,SAC,5.0,.388,.441,16,18
29,2000-12-23,PHO,DEN,PHO,9.0,.494,.382,14,11
28,2000-12-23,ATL,IND,ATL,4.0,.463,.421,12,10
28,2000-12-23,MIL,BOS,MIL,5.0,.493,.405,17,11
29,2000-12-23,UTA,MIN,MIN,6.0,.493,.448,18,18
26,2000-12-23,ORL,CLE,ORL,19.0,.512,.415,16,15
28,2000-12-23,LAC,MEM,LAC,2.0,.419,.417,13,16
30,2000-12-25,IND,ORL,IND,10.0,.476,.385,17,13
31,2000-12-25,POR,LAL,LAL,5.0,.487,.473,9,11
30,2000-12-26,DEN,LAC,DEN,1.0,.473,.489,13,10
28,2000-12-26,MIL,ORL,MIL,12.0,.438,.330,16,17
29,2000-12-26,ATL,BRK,BRK,5.0,.342,.307,17,10
30,2000-12-26,DAL,OKC,DAL,21.0,.506,.457,10,20
27,2000-12-26,PHO,VAN,VAN,2.0,.507,.507,16,18
27,2000-12-26,CHH,CLE,CHH,5.0,.452,.449,13,19
29,2000-12-26,PHO,MEM,MEM,2.0,.507,.507,16,18
31,2000-12-26,DAL,SEA,DAL,21.0,.506,.457,10,20
29,2000-12-26,ATL,NJN,NJN,5.0,.342,.307,17,10
28,2000-12-26,PHI,UTA,UTA,6.0,.522,.455,16,14
28,2000-12-26,SAS,HOU,SAS,8.0,.481,.437,10,12
30,2000-12-26,MIN,TOR,MIN,3.0,.506,.456,12,10
30,2000-12-26,CHO,CLE,CHO,5.0,.452,.449,13,19
29,2000-12-26,DET,BOS,DET,5.0,.529,.388,29,16
31,2000-12-27,OKC,HOU,HOU,15.0,.489,.451,10,13
31,2000-12-27,MIA,IND,MIA,12.0,.425,.433,16,16
29,2000-12-27,SEA,HOU,HOU,15.0,.489,.451,10,13
29,2000-12-27,PHI,GSW,GSW,8.0,.529,.494,16,11
30,2000-12-27,NYK,WAS,WAS,7.0,.456,.377,15,23
28,2000-12-28,SAC,CHH,SAC,4.0,.427,.402,13,14
30,2000-12-28,BOS,NJN,NJN,1.0,.521,.519,18,11
30,2000-12-28,ORL,DET,ORL,6.0,.440,.407,15,16
31,2000-12-28,TOR,DEN,DEN,1.0,.433,.420,7,9
31,2000-12-28,SAC,CHO,SAC,4.0,.427,.402,13,14
29,2000-12-28,CHI,SAS,CHI,1.0,.538,.529,13,14
28,2000-12-28,MIL,CLE,CLE,18.0,.464,.423,13,20
31,2000-12-28,POR,UTA,UTA,1.0,.456,.514,18,19
32,2000-12-28,LAL,PHO,PHO,37.0,.494,.305,12,16
30,2000-12-28,BOS,BRK,BRK,1.0,.521,.519,18,11
32,2000-12-28,DAL,LAC,DAL,9.0,.513,.425,16,13
30,2000-12-28,MIN,ATL,MIN,7.0,.403,.413,9,18
32,2000-12-29,MIA,WAS,MIA,7.0,.494,.474,5,13
32,2000-12-29,POR,VAN,POR,23.0,.548,.472,23,21
31,2000-12-29,CLE,ATL,ATL,12.0,.493,.455,13,18
30,2000-12-29,NYK,CHI,NYK,27.0,.486,.352,12,14
30,2000-12-29,POR,MEM,POR,23.0,.548,.472,23,21
30,2000-12-29,GSW,UTA,GSW,11.0,.532,.427,12,15
32,2000-12-30,SAS,IND,IND,12.0,.458,.386,16,10
32,2000-12-30,OKC,CHH,OKC,2.0,.506,.446,10,13
31,2000-12-30,GSW,MEM,MEM,1.0,.450,.488,20,20
31,2000-12-30,ORL,BOS,BOS,5.0,.488,.410,18,9
33,2000-12-30,HOU,DAL,DAL,15.0,.476,.378,14,16
32,2000-12-30,LAL,LAC,LAC,2.0,.495,.495,6,11
32,2000-12-30,NYK,MIN,MIN,9.0,.425,.388,11,7
32,2000-12-30,SEA,CHO,SEA,2.0,.506,.446,10,13
32,2000-12-30,DEN,MIL,DEN,7.0,.471,.387,17,11
31,2000-12-30,GSW,VAN,VAN,1.0,.450,.488,20,20
29,2000-12-30,PHO,TOR,PHO,6.0,.500,.437,7,14
31,2000-12-30,MIA,DET,DET,8.0,.441,.422,9,19
30,2000-12-30,PHI,SAC,SAC,3.0,.463,.416,14,9
32,2000-12-31,WAS,DET,WAS,14.0,.453,.422,17,15
31,2000-12-31,CHI,NJN,CHI,9.0,.403,.345,13,7
31,2000-12-31,CHI,BRK,CHI,9.0,.403,.345,13,7
31,2001-01-01,MIN,HOU,MIN,10.0,.500,.403,8,11
33,2001-01-01,POR,CHH,POR,22.0,.414,.325,14,15
33,2001-01-01,POR,CHO,POR,22.0,.414,.325,14,15
32,2001-01-02,ATL,BOS,ATL,11.0,.514,.377,16,15
34,2001-01-02,WAS,MIN,WAS,7.0,.576,.484,10,11
32,2001-01-02,MIL,CHI,CHI,34.0,.460,.338,9,19
30,2001-01-02,SAC,PHO,SAC,4.0,.518,.465,20,12
33,2001-01-02,LAC,TOR,LAC,13.0,.545,.382,13,11
32,2001-01-02,BRK,ORL,ORL,10.0,.550,.436,15,13
30,2001-01-02,HOU,CLE,CLE,5.0,.452,.393,8,11
32,2001-01-02,NJN,ORL,ORL,10.0,.550,.436,15,13
33,2001-01-02,IND,SEA,SEA,8.0,.410,.375,12,14
34,2001-01-02,SAS,MIA,SAS,8.0,.470,.366,11,7
33,2001-01-02,IND,OKC,OKC,8.0,.410,.375,12,14
34,2001-01-03,LAL,UTA,LAL,11.0,.437,.362,13,18
33,2001-01-03,NYK,BOS,BOS,9.0,.540,.425,16,16
34,2001-01-03,PHO,LAC,PHO,5.0,.458,.423,13,13
33,2001-01-03,DEN,GSW,GSW,11.0,.462,.417,14,14
31,2001-01-03,MIL,CLE,MIL,5.0,.356,.466,17,24
32,2001-01-03,MEM,CHH,MEM,10.0,.514,.418,18,15
34,2001-01-03,DET,DAL,DAL,3.0,.442,.455,8,12
34,2001-01-03,VAN,CHO,VAN,10.0,.514,.418,18,15
34,2001-01-03,POR,IND,POR,16.0,.494,.418,11,16
33,2001-01-03,PHI,ATL,PHI,18.0,.468,.395,15,13
35,2001-01-04,MIA,NJN,MIA,3.0,.386,.411,15,13
33,2001-01-04,CHI,WAS,CHI,2.0,.559,.463,15,11
34,2001-01-04,NYK,ORL,NYK,3.0,.395,.487,11,16
34,2001-01-04,HOU,DET,HOU,10.0,.481,.435,14,13
34,2001-01-04,MIN,OKC,MIN,13.0,.476,.447,14,20
35,2001-01-04,MIN,SEA,MIN,13.0,.476,.447,14,20
33,2001-01-04,MIA,BRK,MIA,3.0,.386,.411,15,13
35,2001-01-05,CHH,LAC,LAC,13.0,.430,.380,18,18
32,2001-01-05,PHI,SEA,PHI,32.0,.528,.417,11,16
34,2001-01-05,GSW,BOS,BOS,12.0,.463,.386,16,13
33,2001-01-05,POR,MIL,POR,4.0,.621,.488,20,13
33,2001-01-05,PHO,MEM,PHO,32.0,.500,.310,16,15
35,2001-01-05,DAL,TOR,TOR,10.0,.524,.437,16,14
35,2001-01-05,IND,SAC,SAC,2.0,.388,.368,21,12
34,2001-01-05,DEN,UTA,DEN,13.0,.459,.392,14,19
32,2001-01-05,PHO,VAN,PHO,32.0,.500,.310,16,15
35,2001-01-05,PHI,OKC,PHI,32.0,.528,.417,11,16
35,2001-01-05,CHO,LAC,LAC,13.0,.430,.380,18,18
32,2001-01-06,PHI,CLE,CLE,4.0,.534,.477,21,16
34,2001-01-06,ATL,ORL,ATL,1.0,.427,.360,17,12
34,2001-01-06,NJN,GSW,NJN,5.0,.459,.377,17,17
36,2001-01-06,DAL,WAS,WAS,18.0,.500,.358,17,12
34,2001-01-06,UTA,HOU,HOU,2.0,.432,.417,12,17
35,2001-01-06,SAS,DET,SAS,7.0,.464,.446,16,11
34,2001-01-06,BRK,GSW,BRK,5.0,.459,.377,17,17
35,2001-01-06,MIA,BOS,MIA,26.0,.558,.452,10,16
36,2001-01-07,LAC,LAL,LAL,23.0,.561,.430,15,14
35,2001-01-07,DEN,CHH,DEN,7.0,.437,.373,8,7
35,2001-01-07,NYK,WAS,NYK,16.0,.500,.493,15,20
34,2001-01-07,VAN,MIL,VAN,3.0,.579,.495,26,19
36,2001-01-07,TOR,OKC,TOR,2.0,.482,.427,17,11
36,2001-01-07,MIN,PHO,PHO,20.0,.529,.416,22,19
34,2001-01-07,TOR,SEA,TOR,2.0,.482,.427,17,11
34,2001-01-07,MEM,MIL,MEM,3.0,.579,.495,26,19
36,2001-01-07,DEN,CHO,DEN,7.0,.437,.373,8,7
33,2001-01-08,CLE,NJN,CLE,2.0,.398,.402,13,13
34,2001-01-08,DAL,CHI,CHI,13.0,.476,.507,11,17
36,2001-01-08,POR,BOS,BOS,8.0,.436,.427,17,21
37,2001-01-08,SAC,MIN,SAC,3.0,.494,.441,18,15
36,2001-01-08,IND,LAC,LAC,3.0,.446,.395,11,7
35,2001-01-08,MIA,GSW,MIA,10.0,.403,.430,10,18
35,2001-01-08,CLE,BRK,CLE,2.0,.398,.402,13,13
36,2001-01-09,DEN,VAN,VAN,7.0,.426,.464,7,14
35,2001-01-09,DEN,MEM,MEM,7.0,.426,.464,7,14
37,2001-01-09,CHO,CHI,CHO,7.0,.370,.396,15,15
35,2001-01-09,SAS,ORL,ORL,17.0,.513,.374,12,6
36,2001-01-09,PHI,BRK,BRK,17.0,.514,.403,16,11
35,2001-01-09,HOU,TOR,TOR,19.0,.531,.393,8,10
34,2001-01-09,PHI,NJN,NJN,17.0,.514,.403,16,11
35,2001-01-09,MIL,WAS,MIL,4.0,.494,.430,16,13
35,2001-01-09,SEA,ATL,ATL,9.0,.407,.427,12,16
37,2001-01-09,UTA,IND,UTA,4.0,.429,.494,10,15
37,2001-01-09,OKC,ATL,ATL,9.0,.407,.427,12,16
35,2001-01-09,CHH,CHI,CHH,7.0,.370,.396,15,15
36,2001-01-10,TOR,DET,DET,25.0,.557,.326,17,10
38,2001-01-10,SEA,WAS,WAS,3.0,.476,.448,14,17
37,2001-01-10,LAC,DEN,LAC,6.0,.443,.440,16,15
34,2001-01-10,SAC,CLE,SAC,5.0,.477,.435,21,16
35,2001-01-10,POR,PHI,PHI,18.0,.562,.350,17,13
37,2001-01-10,BOS,MIA,BOS,12.0,.465,.366,16,16
38,2001-01-10,OKC,WAS,WAS,3.0,.476,.448,14,17
38,2001-01-10,DAL,MIN,MIN,20.0,.500,.370,11,14
38,2001-01-11,POR,CHO,CHO,13.0,.446,.330,16,7
38,2001-01-11,PHO,IND,PHO,8.0,.385,.378,11,17
36,2001-01-11,ORL,NJN,NJN,14.0,.500,.365,16,18
36,2001-01-11,ATL,GSW,ATL,11.0,.519,.430,15,18
37,2001-01-11,ORL,BRK,BRK,14.0,.500,.365,16,18
38,2001-01-11,POR,CHH,CHH,13.0,.446,.330,16,7
36,2001-01-11,HOU,NYK,NYK,1.0,.373,.312,18,13
39,2001-01-11,MIL,DAL,MIL,8.0,.462,.416,16,10
39,2001-01-12,CHO,CHI,CHI,1.0,.470,.440,16,9
35,2001-01-12,LAL,CLE,LAL,3.0,.481,.416,13,11
38,2001-01-12,DEN,SAC,DEN,13.0,.440,.411,16,11
36,2001-01-12,SEA,MEM,SEA,13.0,.556,.462,13,13
36,2001-01-12,CHH,CHI,CHI,1.0,.470,.440,16,9
38,2001-01-12,TOR,BOS,BOS,21.0,.453,.366,10,17
39,2001-01-12,OKC,VAN,OKC,13.0,.556,.462,13,13
37,2001-01-12,SAS,DET,DET,21.0,.527,.456,16,16
39,2001-01-12,MIN,LAC,MIN,6.0,.488,.444,12,7
36,2001-01-12,PHI,WAS,WAS,4.0,.427,.449,12,16
37,2001-01-13,UTA,LAL,UTA,8.0,.526,.479,7,13
39,2001-01-13,IND,MIA,IND,16.0,.427,.378,14,14
37,2001-01-13,ATL,LAC,ATL,20.0,.523,.435,11,19
37,2001-01-13,PHI,SAS,PHI,17.0,.532,.417,17,12
37,2001-01-13,SAC,HOU,HOU,3.0,.376,.395,12,18
40,2001-01-13,PHO,DAL,DAL,17.0,.426,.395,9,23
37,2001-01-13,MEM,CLE,MEM,12.0,.571,.478,13,5
37,2001-01-13,NYK,POR,NYK,13.0,.364,.397,10,17
37,2001-01-13,ORL,GSW,ORL,17.0,.457,.443,8,17
37,2001-01-13,MIL,NJN,MIL,34.0,.530,.425,10,14
38,2001-01-13,MIL,BRK,MIL,34.0,.530,.425,10,14
36,2001-01-13,VAN,CLE,VAN,12.0,.571,.478,13,5
38,2001-01-14,TOR,CHH,TOR,8.0,.466,.442,11,7
37,2001-01-14,MIA,CHI,MIA,9.0,.440,.456,11,11
40,2001-01-14,OKC,PHO,PHO,19.0,.437,.402,17,16
36,2001-01-14,SEA,PHO,PHO,19.0,.437,.402,17,16
38,2001-01-14,POR,DET,DET,7.0,.443,.479,16,23
40,2001-01-14,TOR,CHO,TOR,8.0,.466,.442,11,7
38,2001-01-15,NJN,ATL,ATL,6.0,.369,.400,11,22
39,2001-01-15,DEN,SEA,DEN,11.0,.561,.443,9,8
38,2001-01-15,NYK,SAS,NYK,22.0,.545,.392,12,14
38,2001-01-15,LAL,VAN,LAL,1.0,.505,.417,12,15
41,2001-01-15,SAC,DAL,DAL,11.0,.549,.437,13,15
40,2001-01-15,IND,LAC,IND,15.0,.407,.365,12,14
38,2001-01-15,MIL,WAS,WAS,6.0,.469,.390,16,12
41,2001-01-15,DEN,OKC,DEN,11.0,.561,.443,9,8
38,2001-01-15,ORL,CHI,ORL,9.0,.464,.468,14,11
39,2001-01-15,BOS,MIN,MIN,5.0,.456,.466,14,17
41,2001-01-15,PHI,CHO,PHI,5.0,.419,.395,18,14
38,2001-01-15,UTA,HOU,UTA,12.0,.500,.439,13,10
39,2001-01-15,BRK,ATL,ATL,6.0,.369,.400,11,22
38,2001-01-15,PHI,CHH,PHI,5.0,.419,.395,18,14
37,2001-01-15,CLE,GSW,GSW,6.0,.533,.440,19,16
38,2001-01-15,LAL,MEM,LAL,1.0,.505,.417,12,15
44,2001-01-16,MIL,LAC,MIL,21.0,.553,.424,12,15
39,2001-01-16,HOU,TOR,HOU,15.0,.532,.453,12,3
39,2001-01-16,MIA,DET,MIA,8.0,.425,.412,11,8
38,2001-01-16,POR,CLE,POR,20.0,.520,.408,11,13
41,2001-01-17,MIN,UTA,UTA,8.0,.450,.446,13,25
44,2001-01-17,DAL,CHH,CHH,1.0,.436,.456,8,17
41,2001-01-17,NJN,WAS,NJN,19.0,.455,.447,8,18
38,2001-01-17,TOR,SAS,SAS,7.0,.456,.458,8,12
40,2001-01-17,DEN,VAN,DEN,24.0,.461,.398,10,11
39,2001-01-17,DEN,MEM,DEN,24.0,.461,.398,10,11
40,2001-01-17,BRK,WAS,BRK,19.0,.455,.447,8,18
44,2001-01-17,PHO,OKC,OKC,9.0,.443,.346,22,15
44,2001-01-17,DAL,CHO,CHO,1.0,.436,.456,8,17
